video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,ratings_disabled,country
bZMPz5lzb2U,"Daddy Yankee, Anuel AA & Kendo Kaponi - Don Don (Video Oficial)",2020-09-11T03:58:52Z,UC9TO_oo4c_LrOiKNaY6aysA,Daddy Yankee,10,20.13.09,daddy yankee en vivo|con calma|dura|shaky shaky|reggaeton 2019|reggaeton hits|lo mejor de daddy yankee|daddy yankee en gira|adictiva|dy adictiva|daddy yankee gasolina|daddy y yankee|con calma worldwide|desde que te vi supe que eras pa mi|don don|nueva cancion daddy yankee|anuel aa y daddy yankee|anuel aa|kendo kaponi|daddy yankee anuel aa kendo kaponi|daddy yankee|daddy yankee oficial|don don daddy yankee|raymnon ayala|don don don don don don,14745672,357544,29802,32910,https://i.ytimg.com/vi/bZMPz5lzb2U/default.jpg,False,CL
Rrx8V922T0c,VMAS 2020 CON LA DIVAZA,2020-09-12T22:56:46Z,UCY_37NEvihrX3Te637OTxOg,LA DIVAZA,24,20.13.09,la divaza|la divasa|vmas|vmas 2020|la divaza vmas|la divaza vmas 2020|la divaza boton de diamante|premios|la divaza roast|la divaza cocinera|la divaza y mario aguilar|la divaza juega|la divaza y la jose|la divaza tiktok|la divaza cachete al suelo|la divaza miss universo|la divaza primer video|la divaza y su novio|la divaza karol g|la divaza vs pepe y teo|la divaza house tour|lady gaga|bts|army|doja cat|rain on me|the weeknd,914766,173180,4190,14302,https://i.ytimg.com/vi/Rrx8V922T0c/default.jpg,False,CL
8WBfyjt7rP8,Highlights: Liverpool 4-3 Leeds Utd | Salah hits a hat-trick on the opening day,2020-09-12T21:00:00Z,UC9LQwHZoucFT94I2h6JOcjw,Liverpool FC,17,20.13.09,Liverpool FC|LFC|Liverpool|Anfield|Melwood|Liverpool Football Club|premier league,2086489,40357,1754,3010,https://i.ytimg.com/vi/8WBfyjt7rP8/default.jpg,False,CL
B_Vh5-a1AUA,ANIMANDO Ideas de SUBS! 4,2020-09-12T21:06:43Z,UC2LK2H7exqSJd9yvi4o_Khw,Deepvoid,24,20.13.09,deepvoid_|deepvoid memes|deepvoid|animando ideas de subs|animando ideas|memes deepvoid|stock images memes|stock images|kirby viajero|kirby viaja por el mundo|kirby memes|deepvoid kirby|deepvoid shh|stocktales|memes chile|youtube chile,94817,22866,157,2769,https://i.ytimg.com/vi/B_Vh5-a1AUA/default.jpg,False,CL
wVRd4Hyctp8,HIGHLIGHTS & REACTION | Barça 3-1 Nàstic,2020-09-12T20:39:01Z,UC14UlmYlSNiQCBe9Eookf_A,FC Barcelona,17,20.13.09,FC Barcelona|برشلونة،|Fútbol|FUTBOL|soccer|FUTEBOL|Sepakbola|サッカー|كرة القدم|football|FCB|Barça|Sport|Club|Barcelona|CAMP NOU|ter stegen|semedo|pique|busquets|suarez|luis suarez|messi|goat|leo messi|messi skills|dembele|neto|lenglet|griezmann|antoine griezmann|yt:cc=on|ansu fati|riqui puig|koeman|trincao|coutinho|nastic|friendly|3-1|estadi johan cruyff|comeback|highlights|goals|new kit|transfers|new signing|Konrad de la Fuente|Araujo|Aleñá|Gimnàstic Tarragona,2291458,69950,1764,3474,https://i.ytimg.com/vi/wVRd4Hyctp8/default.jpg,False,CL
56JyOYRc_Oo,"El Bai, Tommy boysen , Malito Malozo - Lento  Remix [Video Oficial]",2020-09-10T22:00:09Z,UC_TEP_0wxrChFsW5_HZhRdw,Farandula *LDR* Records,10,20.13.09,lento|lento remix|el bai|chulito|tu vegeta|tu antipatico|malito|malito malozo|maloso|matias opazo|los del rating|farandula records|reggaeton|regeton 2020|musica chilena|mambo|tommy boysen|tomy boisen|el papi|la verdadera mafia|te robare|lamborghini|andamos de pana|de pequeno|cangri x siempre|cangri por siempre|farandulero|24 7|fkt,317631,24122,531,1058,https://i.ytimg.com/vi/56JyOYRc_Oo/default.jpg,False,CL
umfhduWXCCc,"PlayStation 5 Showcase – Wednesday, September 16",2020-09-13T00:40:16Z,UC-2Y8dQb0S6DtpxNgAKoJKA,PlayStation,20,20.13.09,PlayStation|Announement|Stream|Games|Developers|Reveal,1406816,106069,2950,11740,https://i.ytimg.com/vi/umfhduWXCCc/default.jpg,False,CL
L3j2_lltzz8,SOY UN PERSONAJE JUGABLE!! - Watch Dogs: Legion,2020-09-10T19:30:18Z,UCXazgXDIYyWH-yXLAkcrFxw,elrubiusOMG,20,20.13.09,elrubius|elrubiusomg|rubius|español|risa|risas|humor|comedia|entretenimiento|gracioso|juego|videojuegos|games|gaming|watch dogs|watch dogs legion|personaje|jugable|hacker|videojuego|2020|nuevo|2021|reaccionando|reacciona,5519781,880273,9488,34291,https://i.ytimg.com/vi/L3j2_lltzz8/default.jpg,False,CL
x-_CkcA3u_c,"TINI, KHEA - Ella Dice  (Live)",2020-09-11T22:00:10Z,UCJusEPcWIH9EyYSCqGP-1ew,TINI,22,20.13.09,Tini|Tini Stoessel|Violetta|Tini El Gran Cambio De Violetta|Tini Album|Te Quiero Mas,1424350,147878,2923,9576,https://i.ytimg.com/vi/x-_CkcA3u_c/default.jpg,False,CL
Gke4mZxvKcQ,"KAROL G - Ay, DiOs Mío! | Coreografía por Emir Abdul Gani💃",2020-09-11T23:30:09Z,UCeKoSVLoLWJobkpbUNQ4zFQ,Emir Abdul Gani,10,20.13.09,emir abdul gani|best dances|dance|choreography|tiktok dances|ayman|ayman crew|KAROL|DiOs|Mío!|Latino|karol g nuevo tema|nuevo tema karol g|ay dios mio karol g|karol g ay dios mio|karolg ay dios mio!|karol g ai dios mio!|ai dios mio karol g|karol g new song|new song karol g|karol g nueva cancion|nueva cancion karol g|DiOs Mío! Karol G|Karol G Ay|DiOs Mío!|tusa|tusa karol g|ay dios mio que rico dios mio|ay dios mio letra|ay dios mio karol g karaoke|emir,824204,57539,1106,3838,https://i.ytimg.com/vi/Gke4mZxvKcQ/default.jpg,False,CL
