video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,ratings_disabled,country
NrkTxfr1Ous,AMONG US #2 || SOY UN SUCIO TRAIDOR,2020-09-07T16:03:27Z,UCFR2oaNj02WnXkOgLH0iqOA,Auron,20,20.09.09,[none],5321366,449848,3674,8539,https://i.ytimg.com/vi/NrkTxfr1Ous/default.jpg,False,CL
vhotq41ittw,Tú fuiste el primero ZarpasSucias,2020-09-08T15:10:08Z,UCP2nIE2r-0oI7cgFrytS6hA,Wine XD,20,20.09.09,zarpas sucias|despedida|vídeo de despedida|wine|winexd|wine xd|te quiero,513588,109170,501,53375,https://i.ytimg.com/vi/vhotq41ittw/default.jpg,False,CL
Oh1fNVJYhHY,[TEASER] 마마무(MAMAMOO) - WANNA BE MYSELF,2020-09-08T15:00:29Z,UCuhAUMLzJxlP1W7mEk0_6lA,MAMAMOO,10,20.09.09,MAMAMOO|마마무|WANNA BE MYSELF|마마무 WANNA BE MYSELF|안다르|마마무 안다르|andar|MAMAMOO andar|WANNA BE MYSELF TEASER|WANNA BE MYSELF 티저|마마무 티저,1598236,348219,1461,19118,https://i.ytimg.com/vi/Oh1fNVJYhHY/default.jpg,False,CL
zVsz3ayDRuI,MIS VECINAS HACEN LLORAR A MI EX NOVIA CON ESTAS BROMAS PESADAS POR 24 HORAS,2020-09-07T20:43:13Z,UCQ8TuCvcDMepleXFyOQfyOQ,YOLO,23,20.09.09,yolo|yolo aventuras|broma|bromas|broma pesada|24 horas|reto|challenge|mariana|nando|panda|fede|fede vigevani|badabun|dosogas|fedecole|dosogasteam|ex|tendencias|broma a mi ex|katie angel|broma a mi novia|retos|pesadas|mexico|colombia|argentina|risas|diversion|las mejores bromas|yoloaventuras|yoloaventura|yolo aventura|skabeche|antrax|polinesios|los polinesios|kimberly loaiza|jukilop|coloridas|broma a mi ex novia|broma a mi hermano|broma a yolo|broma a yolo aventuras,1459076,211418,8410,11385,https://i.ytimg.com/vi/zVsz3ayDRuI/default.jpg,False,CL
MRE6Rm1g9Js,Viene Mi HERMANA PEQUEÑA a la EPIC HOUSE y me trollea... *lloro*,2020-09-07T19:15:00Z,UCQNDd94ASHH2d_JHn-FHY0A,atack3000,20,20.09.09,atack3000|Atack3000|ATACK3000|attack3000|attack 3000|Viene Mi HERMANA PEQUEÑA a la EPIC HOUSE y me trollea|Viene Mi HERMANA PEQUEÑA a la EPIC HOUSE|Viene Mi HERMANA PEQUEÑA a|Viene Mi HERMANA PEQUEÑA|Viene Mi HERMANA|Viene Mi|lloro|Viene|mi|hermana|pequeña|a la|epic house|y me|trollea|hermana attack|epic|house|mansion youtubers|me trollea|viene a casa|viene a mi casa,848898,58250,1506,1219,https://i.ytimg.com/vi/MRE6Rm1g9Js/default.jpg,False,CL
ME7qwm7oerQ,"Brawl Stars: Brawl Talk - Welcome to Starr Park! Gift Shop, Colette & More!",2020-09-07T08:00:10Z,UCooVYzDxdwTtGYAkcPmOgOw,Brawl Stars,20,20.09.09,brawl stars|mobile game|mobile strategy game|mobile battle royale|battle royale|supercell game|starrpark|starr|park|gift shop|colette|new brawler|brawl talk|brawler|skins,17064173,756341,24364,73039,https://i.ytimg.com/vi/ME7qwm7oerQ/default.jpg,False,CL
z0VTupH8A2Y,QUEDAREMOS COMO AMIGOS 😳 (Explicación) Kimberly Loaiza,2020-09-06T17:17:18Z,UCQZfFRohQ7UX-0CdXl-6pwQ,Kimberly Loaiza,22,20.09.09,team|juki|jukilop|teamjukilop|juan|de|dios|pantoja|reto|challenge|diversión|entretenimiento|vlog|blogs|nuevo|video|vlogs|blog|lindura|linduras|kimberly|loaiza|risas|musica,11874501,1092891,40084,76545,https://i.ytimg.com/vi/z0VTupH8A2Y/default.jpg,False,CL
lTUCAKydHjY,OS PRESENTO A MI NOVIA!,2020-09-07T20:00:08Z,UCSblay-r16Uf-N-MIJ6X3Gw,TheExaL04,20,20.09.09,theexal04|fortnite|fortnite battle royale|exal04|os|presento|a mi|novia|OS PRESENTO A MI NOVIA|OS PRESENTO A MI|OS PRESENTO A|OS PRESENTO|chica exal|amiga exal|novia exal|novia de exal04|tag del novio|mi novia,865776,107786,1958,3733,https://i.ytimg.com/vi/lTUCAKydHjY/default.jpg,False,CL
HZaAD2fvwMM,"EL KUN SE ENFADA CONMIGO | AMONG US CON EL KUN AGÜERO, PAPO MC, ELMILLOR, LMDSHOW, SILITHUR...",2020-09-07T20:36:40Z,UCaY_-ksFSQtTGk0y1HA_3YQ,Ibai,24,20.09.09,ibai llanos|ibai|g2 esports|reaccionando|caster|narrador|ibai reacciona|ibai reaccionando|league of legends|lol|ibai kun|ibai el kun|ibai kun aguero|ibai kun aguero among us|ibai among us|kun aguero among us|among us|ibai elmillor|ibai papo mc|ibai lmdshow|ibai illojuan|among us impostor|ibai papo mc among us|ibai papo|papo mc among us,2067822,154403,1202,1929,https://i.ytimg.com/vi/HZaAD2fvwMM/default.jpg,False,CL
KHLfCFMKxPg,Xbox Series S - World Premiere Reveal Trailer,2020-09-08T16:34:36Z,UCjBp_7RuDBUYbd1LegWEJ8g,Xbox,20,20.09.09,Xbox|xbox 360|Xbox One|Xbox Series X|Xbox Series S|Series S|Series X|Xbox next-gen|Xbox console|Xbox gaming|Xbox next-gen console|Xbox Series X games|Xbox Games Studios|Xbox Series S games|Xbox Series S games trailer|Xbox Game Pass|Halo Infinite|Destiny 2 Beyond Light|Cyberpunk 2077|Asassins Creed Valhalla|Lego Star Wars|official trailer|world premiere|reveal|new xbox,1654477,113200,4568,10928,https://i.ytimg.com/vi/KHLfCFMKxPg/default.jpg,False,CL
