video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,ratings_disabled,country,classementCountry
9B0Sjva5rIo,澤村拓一『名刺代わりの3者連続K』《THE FEATURE PLAYER》,2020-09-08T12:39:20Z,UC0v-pxTo1XamIDE-f__Ad0Q,(パーソル パ・リーグTV公式)PacificLeagueTV,17,20.09.09,パーソルパリーグTV|パリーグTV|パシフィックリーグ|Pacificleague|プロ野球,1260110,28767,302,6491,https://i.ytimg.com/vi/9B0Sjva5rIo/default.jpg,False,JP,1
D60QsEtF2z8,伊勢谷友介さんが大麻取締法違反の疑いで逮捕された件についてお話します,2020-09-08T11:05:21Z,UCXjTiSGclQLVVU83GVrRM4w,堀江貴文 ホリエモン,25,20.09.09,堀江貴文|ホリエモン|堀江|貴文|寺田有希|Takafumi|Horie,405090,6997,2161,1685,https://i.ytimg.com/vi/D60QsEtF2z8/default.jpg,False,JP,2
_RC7MUGmz9M,【大パニック】ショッピングモールで買い放題！！！たった数分で〇〇万円超えたwww【爆買い】,2020-09-08T10:00:08Z,UCxlsYyeri8MOpap3w3JbWSQ,まあたそ,24,20.09.09,[none],532915,23538,274,1579,https://i.ytimg.com/vi/_RC7MUGmz9M/default.jpg,False,JP,3
Khm090c4Oi0,円陣番長、岸田行倫,2020-09-08T11:55:30Z,UCXxg0igSYUp0tqdd6luPEnQ,読売ジャイアンツ,17,20.09.09,[none],261171,6013,135,580,https://i.ytimg.com/vi/Khm090c4Oi0/default.jpg,False,JP,4
cUHAY6WRhwo,日向坂46 「ひなリハ」～アザトカワイイ～,2020-09-08T09:00:08Z,UCR0V48DJyWbwEAdxLL5FjxA,日向坂46 OFFICIAL YouTube CHANNEL,10,20.09.09,日向坂46|日向坂|日向|ヒナタザカフォーティーシックス|ひなたざか|けやき坂46|乃木坂46|欅坂46|アザトカワイイ|ソンナコトナイヨ|こんなに好きになっちゃっていいの？|ドレミソラシド|キュン|期待していない自分|誰よりも高く跳べ！|僕たちは付き合っている|それでも歩いてる|イマニミテイロ|ハッピーオーラ|君に話しておきたいこと,731243,55233,328,7447,https://i.ytimg.com/vi/cUHAY6WRhwo/default.jpg,False,JP,5
mIk9r-aH4_A,新型コロナウィルス、陽性でした,2020-09-08T10:26:39Z,UCzZ-KUDsYfv2oeAq5AjU6vw,マホトMAHOTO,24,20.09.09,コロナ|陽性|ツリメ,467320,17884,2668,2154,https://i.ytimg.com/vi/mIk9r-aH4_A/default.jpg,False,JP,6
TvRVcN-fJLE,1回10円のクレーンゲーム100回やったらアヒルとれすぎてお風呂アヒルまみれwww,2020-09-08T07:35:57Z,UCZf__ehlCEBPop-_sldpBUQ,HikakinTV,24,20.09.09,ヒカキン|ヒカキンtv|hikakintv|hikakin|ひかきん|ひかきんtv|ユーチューバー|YouTube|YouTuber|商品紹介|おもちゃ|オモチャ|玩具|動画|ビートボックス|Beatbox|ボイパ|ヒューマンビートボックス|ボイスパーカッション|レビュー|UFOキャッチャー|クレーンゲーム|ゲーセン|10円|10円キャッチャー|タイトー|タイトーステーション|府中くるる店|taito station|ゲーム|アヒル|お風呂|お菓子|チョコ|アンパンマン,1197893,26165,1008,2710,https://i.ytimg.com/vi/TvRVcN-fJLE/default.jpg,False,JP,7
VvyWbIB6s6U,伊勢谷友介容疑者 逮捕　有名俳優なぜ...大麻取締法違反,2020-09-08T10:02:13Z,UCoQBJMzcwmXrRSHBFAlTsIw,FNNプライムオンライン,25,20.09.09,ニュース|NEWS|FNN|FNNプライムオンライン|フジテレビ|フジテレビジョン|FujiTelevision,860135,2254,333,3218,https://i.ytimg.com/vi/VvyWbIB6s6U/default.jpg,False,JP,8
WT-TsA_lNqs,【初ゲスト】家政婦ともちんにご飯を作るのをお願いしてみた！【料理】,2020-09-08T10:00:07Z,UCPvMrbh7KtLwWwTAOBmjeIg,篠田麻里子ん家,22,20.09.09,篠田麻里子|マママリコ|マリコ様|AKB48|AKB|元AKB48|しのだまりこ|ママ|モデル|子育て|育児|家族|女優|インスタ|YouTube|篠田麻里子ん家|板野友美|ともちん|餃子|レシピ|料理|コラボ|初コラボ|家政婦,478136,8216,236,517,https://i.ytimg.com/vi/WT-TsA_lNqs/default.jpg,False,JP,9
bvaT1Lwb6SU,「ブレス オブ ザ ワイルド」の100年前が体験できる『ゼルダ無双 厄災の黙示録』,2020-09-08T14:00:01Z,UCkH3CcMfqww9RsZvPRPkAJA,Nintendo 公式チャンネル,20,20.09.09,Game|VideoGame|ゲーム|ビデオゲーム|Video Game (Industry)|任天堂|ニンテンドー|Nintendo|sv_nintendo|Switch|スイッチ|Nintendo Direct|Direct|ダイレクト|青沼|英二|早矢仕|洋介|コーエーテクモ|コーテク|無双|ゼルダの伝説|BotW|英傑|リンク|無双シリーズ|ハイラル,581777,22989,263,0,https://i.ytimg.com/vi/bvaT1Lwb6SU/default.jpg,False,JP,10
XnwSmkYXoX0,巨人から電撃トレード！澤村拓一のロッテ初練習,2020-09-08T08:52:50Z,UCWdEublMqqCIicyy8fiqEyA,テレビ東京スポーツ,17,20.09.09,テレビ東京|テレ東|テレビ東京スポーツ|Sports|スポーツ,166387,1183,28,221,https://i.ytimg.com/vi/XnwSmkYXoX0/default.jpg,False,JP,11
NMWBbc4GWos,整形しました。喋れません,2020-09-08T07:54:58Z,UCIPKo-3YgwWFFEeagS-j30A,整形アイドル轟ちゃん,24,20.09.09,轟ちゃん|整形,514829,18492,847,2203,https://i.ytimg.com/vi/NMWBbc4GWos/default.jpg,False,JP,12
xuyEiGMHhQ8,「Road to ロマンスポルノ20〜REUNION～」,2020-09-08T12:00:13Z,UCJeCKqR6uqrdCw6021WuWlA,ポルノグラフィティ Official YouTube Channel,10,20.09.09,ポルノグラフィティ|ポルノ|岡野昭仁|昭仁|新藤晴一|晴一,108038,7168,28,560,https://i.ytimg.com/vi/xuyEiGMHhQ8/default.jpg,False,JP,13
uV8a1pK1k-Y,『ゼルダ無双 厄災の黙示録』1stトレーラー,2020-09-08T14:15:03Z,UCM0d5CqnNiJu4zsPTnwmjAQ,コーエーテクモChannel,20,20.09.09,#最新動画_movielist|Game|VideoGame|ゲーム|ビデオゲーム|Video Game (Industry)|ゼルダ無双|ゼルダの伝説|ブレス オブ ザ ワイルド|BotW|BOW|ZELDA|zelda|legend|Direct|Nintendo Direct|ダイレクト|The Legend of Zelda|Dynasty Warriors|Samurai Warriors|warriors|無双|Hyrule Warriors|コーエーテクモ|KOEI TECMO|Omega force|ω-Force|任天堂|ニンテンドー|Nintendo Switch|スイッチ|Switch|ゼルダ|リンク|Hyrule Warriors: Age of Calamity|Age of Calamity,94879,3668,36,0,https://i.ytimg.com/vi/uV8a1pK1k-Y/default.jpg,False,JP,14
lge3ASaHuh4,NGTV | GAME Vol. 2 - WORDWOLF/ワードウルフ,2020-09-08T09:00:11Z,UCy5YRlHRDW3y-N5aIzABo9Q,NO GOOD TV,22,20.09.09,Jin Akanishi|Ryo Nishikido|錦戸亮|赤西仁|N/A|ライブ|音楽|アイドル|Idol|Japanese|日本語|暇潰し,237981,6205,79,168,https://i.ytimg.com/vi/lge3ASaHuh4/default.jpg,False,JP,15
HGVr4MuYy8Q,【踊ってみた】惑星ループ(手越祐也ver）,2020-09-07T11:00:04Z,UCSEoj94-efoQhREyRWRySKA,手越祐也チャンネル,22,20.09.09,手越祐也|手越|祐也|テイ！|記者会見,1014283,44127,3881,2873,https://i.ytimg.com/vi/HGVr4MuYy8Q/default.jpg,False,JP,16
OlhMPFhhSFo,【レジェンド青木功vs前澤友作】ゴルフマッチプレー対決 前編,2020-09-08T11:00:12Z,UCO3gOWCjoz9aeXdSUt6Fhmw,Yusaku Maezawa,22,20.09.09,前澤友作|ZOZO|Vlog|golf|青木功|ISAOAOKI|お金配り|前澤社長|ゴルフ|マッチプレー,440448,9120,283,618,https://i.ytimg.com/vi/OlhMPFhhSFo/default.jpg,False,JP,17
E7HklNfveUE,【本人登場】伊沢王,2020-09-08T08:30:01Z,UCdvci38aZHC_5qKPyL8BPcA,QuizKnock会議中【サブチャンネル】,24,20.09.09,[none],274614,8345,130,718,https://i.ytimg.com/vi/E7HklNfveUE/default.jpg,False,JP,18
X4ABq-bDoqA,【話します】やらせ疑惑とSNS削除について,2020-09-08T10:32:55Z,UCaminwG9MTO4sLYeC3s6udA,ヒカル（Hikaru）,24,20.09.09,ヒカル|Hikaru|トーク|おもしろ|やらせ|ヤラセ|疑惑|削除|SNS,1361304,34087,14080,7320,https://i.ytimg.com/vi/X4ABq-bDoqA/default.jpg,False,JP,19
Iz1zHTJ0geg,澤村拓一投手入団会見,2020-09-08T07:22:48Z,UC6qnjAoknKc6nUwhxVYL_DA,千葉ロッテマリーンズ,17,20.09.09,[none],212030,2808,60,769,https://i.ytimg.com/vi/Iz1zHTJ0geg/default.jpg,False,JP,20
XA9GN1RO_U4,【定価買取】虫や魚を売って儲ける実写版どうぶつの森対決！！！,2020-09-08T12:40:55Z,UCutJqz56653xV2wwSvut_hQ,東海オンエア,23,20.09.09,[none],1282079,27120,667,3470,https://i.ytimg.com/vi/XA9GN1RO_U4/default.jpg,False,JP,21
caCQoP6gI7Y,夏が終わる前に家族で遊ぼーシリーズ,2020-09-08T12:00:16Z,UCmiivdWbzuVQKMljjvfVjqQ,Hiromi factory チャンネル,24,20.09.09,[none],193747,7824,124,399,https://i.ytimg.com/vi/caCQoP6gI7Y/default.jpg,False,JP,22
g0AOkwwjy0w,9月8日(火) vs北海道日本ハムファイターズ ダイジェスト,2020-09-08T12:32:42Z,UC6qnjAoknKc6nUwhxVYL_DA,千葉ロッテマリーンズ,17,20.09.09,[none],47834,829,6,205,https://i.ytimg.com/vi/g0AOkwwjy0w/default.jpg,False,JP,23
hdQRp-YvtsU,【漫画】サークルの飲み会で20名分の予約。来たのは陰キャの僕1人→すると店長が「いい方法があります」と言ってきて…【スカッとする話】【マンガ動画】,2020-09-07T09:00:08Z,UCnKxQZgWkvBTCzK10UbwRlQ,漫画タイム,24,20.09.09,漫画|サークル|大学|飲み会|陰キャ|ぼっち|店長|ドタキャン|キャンセル|DQN|スカッとする話|マンガ動画|漫画タイム|漫タイ|漫画動画,511744,4136,945,1046,https://i.ytimg.com/vi/hdQRp-YvtsU/default.jpg,False,JP,24
Rkm-_e_eFRQ,【ご報告】しばらく動画お休みします,2020-09-07T09:00:05Z,UC642pLj4GXSj-0Ybdx3ytmA,カジサック KAJISAC,24,20.09.09,カジサック|KAJISAC|キングコング|キンコン|梶原|西野|吉本|お笑い|芸人|Youtuber|OmO|カジサックの部屋|吉本興業|かじさっく|＃吉本自宅劇場,916666,16700,2811,2590,https://i.ytimg.com/vi/Rkm-_e_eFRQ/default.jpg,False,JP,25
ypIn6DKuAp8,【巨人澤村とロッテ香月が電撃トレード】巨人・ロッテの現状を踏まえ、今回のトレードについて里崎が語る！,2020-09-07T14:12:30Z,UCFCtAX45lgHcf4s0vAgAxww,Satozaki Channel,17,20.09.09,プロ野球|野球選手|野球|広島|阪神|横浜DeNA|読売ジャイアンツ|中日|巨人|ソフトバンク|西武|楽天|清原|里崎智也|ピッチャー,347769,4522,227,1030,https://i.ytimg.com/vi/ypIn6DKuAp8/default.jpg,False,JP,26
9CTbic4nju4,カワウソさくら 消えた猫を必死で探し回り見つけた反応がすごいカワウソ  otter looking for a missing cat,2020-09-08T09:30:00Z,UC4hQbfN_ZRy4lSngWxuhHxA,ma ko,15,20.09.09,[none],119796,5872,58,438,https://i.ytimg.com/vi/9CTbic4nju4/default.jpg,False,JP,27
8xouKr3jGzA,LiSA 『play the world! feat.PABLO』 -MUSiC CLiP-,2020-09-08T15:00:04Z,UCqEfdEvLG5oQWNYlDQrGlKw,LiSA Official YouTube,10,20.09.09,LiSA|LISA|Lisa|アニソン|アニメ|crossing|リサ|鬼滅|きめつのやいば|ベスト|ジャンプ|fgo|FGO|Fate|アニプレ|SAO|best|ソードアート|ソード|実況|アニサマ|水樹奈々|水樹|声優|小倉|スフィア|TrySail|トライセイル|WANIMA|Official髭男dism|ヒゲダン|ひげだん|髭男|米津|米津玄師|パプリカ|フーリン|Foorin|foorin|あいみょん|レモン|lemon|KINGGNU|キングヌー|スミカ|sumika|サチモス|suchmos|Suchmos|RADWIMPS|RADWINPS|ラッドウィンプス|ラドウインプス|EXILE|エグザイル|イグザイル|TWICE|トゥワイス|上白石|ReoNa|ANIMA|アニマ|ワニマ|紅白|NHK|歌合戦|紅蓮華|ぐれんげ|香水|瑛人|13|サーティーン|ドラゴンズ|名古屋|中日,104919,13522,201,1159,https://i.ytimg.com/vi/8xouKr3jGzA/default.jpg,False,JP,28
YqL5ahrKNTI,【漫画】一人暮らしの俺が、クラスのボッチギャルをお持ち帰りして、清楚系美人にしてやった話【マンガ動画】,2020-09-07T09:00:06Z,UCkeIJTuPLcxzC1xRyVS0G_w,漫画エンジェルネコオカ,24,20.09.09,漫画|マンガ|アニメ|恋愛漫画|漫画エンジェルネコオカ|ラブコメ|漫画動画|マンガ動画|女子高生|拾う|感動|大雨|豪雨|土砂降り,513701,8851,315,778,https://i.ytimg.com/vi/YqL5ahrKNTI/default.jpg,False,JP,29
ib8laglAc0U,大倉忠義＆成田凌スペシャル対談映像 （前編）／9月11日（金）公開　映画『窮鼠はチーズの夢を見る』,2020-09-08T08:59:10Z,UCAzEmvg00LdRHOHVfOTjcHQ,PHANTOM FILM,1,20.09.09,[none],53541,3659,7,0,https://i.ytimg.com/vi/ib8laglAc0U/default.jpg,False,JP,30
0v19SDvNl7Y,【ビリは東大模試】ヨビノリ＆旧帝大理系が開成中学2020年度数学の問題にフルで挑戦してみた結果www 【ビリ以外も東大模試】,2020-09-08T10:00:20Z,UC82NEkDVsBe6nAPTgR8yy7w,積分サークル,22,20.09.09,積分サークル|はなお,213237,5396,67,702,https://i.ytimg.com/vi/0v19SDvNl7Y/default.jpg,False,JP,31
yKsO234DpaA,【格付け】モデルに聞いたこの中で1番経験人数が多いのは？モデル同士のぶっちゃけ暴露大会♡,2020-09-08T08:00:06Z,UCF8T85lLtxDV6_lhMNEmYKw,nuts,22,20.09.09,[none],75930,1051,27,153,https://i.ytimg.com/vi/yKsO234DpaA/default.jpg,False,JP,32
3qhyYW9PN7A,SEGAアーケードゲーム完結編 倉庫に隠された秘密とは！？伊集院光先生が解説｜地上波・ABEMAで放送中！,2020-09-08T01:00:01Z,UC7WWaOF8NL-h_9b-KPiBFRg,しくじり先生 俺みたいになるな!!【公式】,24,20.09.09,しくじり|しくじり先生|テレ朝|お笑い|バラエティ|オードリー|若林|若林正恭|ノブコブ|平成ノブシコブシ|セガ|ムシキング|プリクラ|アーケードゲーム|賀喜遥香|乃木坂46|Da-iCE,106956,607,26,93,https://i.ytimg.com/vi/3qhyYW9PN7A/default.jpg,False,JP,33
hWRwNmR9PBw,跳び箱18段に挑戦してみた,2020-09-08T10:00:19Z,UCJZVj2iBrdvbNc416i0V-UA,朝倉未来 Mikuru Asakura,24,20.09.09,朝倉未来,664358,12383,1085,1624,https://i.ytimg.com/vi/hWRwNmR9PBw/default.jpg,False,JP,34
9bGCUD2-0J4,TXT (투모로우바이투게더) ‘Drama’ Dance Practice,2020-09-08T10:00:11Z,UCtiObj3CsEAdNU6ZPWDsddQ,TOMORROW X TOGETHER OFFICIAL,10,20.09.09,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트엔터테인먼트|빅히트,386442,113498,157,4741,https://i.ytimg.com/vi/9bGCUD2-0J4/default.jpg,False,JP,35
2pNdfbBcKI8,【太田上田＃２５６】アンジャッシュ渡部にメールしました,2020-09-07T08:00:00Z,UC0M8YI6T69ZgGxWERk681tQ,太田上田【公式】,24,20.09.09,太田上田|爆笑問題|太田光|くりぃむしちゅー|上田晋也|中京テレビ|アンジャッシュ|渡部建|児嶋一哉,573109,6840,256,903,https://i.ytimg.com/vi/2pNdfbBcKI8/default.jpg,False,JP,36
yQKFIwjX9ms,【本気で答える】スキンケアしながら質問コーナ！！,2020-09-08T09:00:11Z,UCfCY70zRsvnnKzQ39mBq0rw,sasakiasahi,26,20.09.09,メイク|大人メイク|トレンド|スキンケア|美活|ヘルスケア|おすすめ|メイクアップ|化粧|how to|makeup|make up|tutorial|beauty|asian beauty|japan|tokyo|review|sasaki asahi|sasakiasahi|asahi sasaki|佐々木あさひ|ささきあさひ|ササキアサヒ|asahis vlog|sasakiasahis vlog|sasakiasahiVlog|ビログ|ヴログ|佐々木あさひ メイク|プチプラ|デパコス|購入品|限定品|新製品|GU|ユニクロ|プチプラファッション|GUコーデ|コーデ|プチプラコーデ|オシャレコーデ|プチプラコスメ|メイク動画|ササキ|佐々木|コスメレビュー|コスメ購入品|UUUM|うーむ|ウーム|YouTuber|ユーチューバー|お取り寄せ|食レポ|おすすめ品|一押し,99850,2485,66,166,https://i.ytimg.com/vi/yQKFIwjX9ms/default.jpg,False,JP,37
TEZrlAF7WCw,瞬間接着剤で友達の家の壁にアロンアルファ貼ってみた【ドッキリ】,2020-09-08T11:57:26Z,UCSmIO01FO8IxQo-6yL63BzA,チャンネルがーどまん,24,20.09.09,チャンネルがーどまん|チャンネルガードマン|がーどまんチャンネル|ガードマンチャンネル|ガードマン|がーどまん|ラップ|ドッキリ|マホト|ヒカキン|HIKAKIN|ラファエル|よりひと|アロンアルファ|瞬間接着剤|クロス|東海オンエア|アルファード|ベンツ,599455,13711,430,2917,https://i.ytimg.com/vi/TEZrlAF7WCw/default.jpg,False,JP,38
8wChmz1MMac,【超新鮮】水槽にいる魚を料理して食べる,2020-09-08T09:00:01Z,UClyvSlm-AkWi-OyuUZ9p6Rg,ハイサイ探偵団の休日,24,20.09.09,ハイサイ探偵団|沖縄|釣り|ハイサイ|ドッキリ|スペースデリバリー|ワールドキッチン|ワールドクッキング|過酷|サバイバル|巨大魚|魚|高級魚,95463,2277,110,165,https://i.ytimg.com/vi/8wChmz1MMac/default.jpg,False,JP,39
Xxgmm7RMN6A,マスコミから連絡が来ました。【遊戯王転売】,2020-09-07T08:58:57Z,UCEAvwlv0ZtJrSsgaA2CewOw,きまぐれクックのサボり場,26,20.09.09,捌き方|料理|釣り|かねこ|きまぐれクック|刺身|つりよか|ハイサイ|音フェチ|ASMR,625810,15119,855,3610,https://i.ytimg.com/vi/Xxgmm7RMN6A/default.jpg,False,JP,40
JNzqmG4Mvls,【最新メイク】ねおのこだわり、デカ目オレンジメイク！を初公開するよ,2020-09-07T09:00:03Z,UClPLW-9Nfbvf76ksj-4c1kQ,ねおチャンネル,22,20.09.09,ねお|YouTuber|NEO|neo|Popteen|tiktok|tiktoker|メイク|やってみた|踊ってみた,387221,11979,464,1181,https://i.ytimg.com/vi/JNzqmG4Mvls/default.jpg,False,JP,41
qyIWjOSBr6c,【60万人耐久】チャンネル権限を巡って戦う【月ノ美兎】,2020-09-07T13:35:25Z,UCD-miitqNY3nyukJ4Fnf4_A,月ノ美兎,24,20.09.09,[none],246136,14789,232,420,https://i.ytimg.com/vi/qyIWjOSBr6c/default.jpg,False,JP,42
hFQL7BS6lrs,TAEMIN 태민 Criminal MV,2020-09-07T09:00:08Z,UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,10,20.09.09,[none],3536040,567774,3327,44480,https://i.ytimg.com/vi/hFQL7BS6lrs/default.jpg,False,JP,43
8xIoQZcM2Gs,問題のシーンについて詳しく説明します。,2020-09-06T11:00:08Z,UCftut9Z6S48igRNSQRDpCCg,ヴァンゆんチャンネル【VAMYUN】,24,20.09.09,ヴァンビ|VAMBI|vambi|YouTuber|ユーチューバー|面白|おもしろ|動画|メイク|ファッション|コスメ|美容|ゆん|ゆんちゃん|ゆんちゃんねる,1843528,44022,3596,1504,https://i.ytimg.com/vi/8xIoQZcM2Gs/default.jpg,False,JP,44
_VcF7SKFJxo,地底世界に辿り着いた男の話とは？！（深堀動画）,2020-09-06T11:18:58Z,UCT9cFrlnfy1-XLf0Vuy0Zzw,Naokiman 2nd Channel,20,20.09.09,[none],622604,13748,479,1367,https://i.ytimg.com/vi/_VcF7SKFJxo/default.jpg,False,JP,45
Ume4hqOB3UE,【祝7周年】浦島坂田船からみんなへ,2020-09-07T09:00:05Z,UCA_t0trBs1Fcb6U4HeUGT4g,浦島坂田船公式チャンネル,24,20.09.09,うらたぬき|志麻|あほの坂田|となりの坂田|センラ|うらしまさかたせん|歌い手|歌ってみた|もじおこし|文字起こし|げつらじ|urasimasakatasen|usss|7周年|記念,116313,19564,97,2343,https://i.ytimg.com/vi/Ume4hqOB3UE/default.jpg,False,JP,46
CDTjz4B98A0,【4人】医者でもないのに立ち上がった男の理由分かりますか？？,2020-09-07T07:00:02Z,UCPVr7clenPjpD7WNsSI3UBQ,レトルト,20,20.09.09,レトルト|retoruto|fun|ゲーム実況|ニコニコ|レトチャンネル|playthrough|実況プレイ|攻略|video|game|lets|play,441592,14524,228,1217,https://i.ytimg.com/vi/CDTjz4B98A0/default.jpg,False,JP,47
MtyoORMdtNo,岩牡蠣が大量に届いた！！！！！！,2020-09-07T10:00:05Z,UCRT-74ovdMKOFBC96w_gfyQ,釣りよか飯,22,20.09.09,料理|ブログ|エンターテイメント|やってみた|むねお|よーらい|佐賀よかでしょう|釣りよかでしょう|飯|高級|高級食材|BBQ|バーベキュー|簡単料理|おつまみ|酒|丸ごと|かまど|野菜|肉|魚|コストコ|貝|珍味|釜飯|男飯|鍋|調味料|駄菓子|朝飯|昼飯|晩飯,177137,3658,110,188,https://i.ytimg.com/vi/MtyoORMdtNo/default.jpg,False,JP,48
dvyiDQooBoc,伊沢を一番よく知るのは誰？　シン・イザワ王,2020-09-07T10:00:13Z,UCQ_MqAw18jFTlBB-f8BP7dw,QuizKnock,24,20.09.09,クイズ|東大|伊沢拓司|クイズノック|quizknock,641158,21035,315,2255,https://i.ytimg.com/vi/dvyiDQooBoc/default.jpg,False,JP,49
ME7qwm7oerQ,"Brawl Stars: Brawl Talk - Welcome to Starr Park! Gift Shop, Colette & More!",2020-09-07T08:00:10Z,UCooVYzDxdwTtGYAkcPmOgOw,Brawl Stars,20,20.09.09,brawl stars|mobile game|mobile strategy game|mobile battle royale|battle royale|supercell game|starrpark|starr|park|gift shop|colette|new brawler|brawl talk|brawler|skins,17064173,756342,24363,73039,https://i.ytimg.com/vi/ME7qwm7oerQ/default.jpg,False,JP,50
VPl8dYNzPq4,森山について親友2人が本音で語ります,2020-09-06T13:00:51Z,UCFH2TrUwVE9wQ4gtP7DajaQ,えびすじゃっぷとchill,27,20.09.09,EvisJap|えびすじゃっぷ|フジ|けす|森山|藤本|皓太|藤原|佳祐|弘康|chill|サブチャンネル,183050,2541,119,558,https://i.ytimg.com/vi/VPl8dYNzPq4/default.jpg,False,JP,51
N1KaVPpFLcw,【初激白】進撃のノアがキャバクラの裏側、全て話します,2020-09-06T11:00:03Z,UCBqN11fVN9yxA0ARcQxU9sQ,進撃のノア shingeki noa,22,20.09.09,進撃のノア|youtube|shingekinonoa|ノア|ラファエル|キャバ嬢|キャバクラ|社長,213155,4209,256,332,https://i.ytimg.com/vi/N1KaVPpFLcw/default.jpg,False,JP,52
Vxm_QdQA9zI,アニメ「ドラゴンクエスト ダイの大冒険」オープニング主題歌バージョンPV,2020-09-06T10:00:05Z,UCLhgIX2L5ZCaWdlaxR_oTAg,東映アニメーション公式YouTubeチャンネル,1,20.09.09,ダイの大冒険,416594,5260,346,0,https://i.ytimg.com/vi/Vxm_QdQA9zI/default.jpg,False,JP,53
hxTGug0k39s,[GOING SEVENTEEN 2020] EP.31 MOUSEBUSTERS #1,2020-09-07T13:24:31Z,UCfkXDY7vwkcJ8ddFGz8KusA,SEVENTEEN,10,20.09.09,에스쿱스|정한|조슈아|준|호시|원우|우지|디에잇|민규|도겸|승관|버논|디노|SCOUPS|JEONGHAN|JOSHUA|JUN|HOSHI|WONWOO|WOOZI|THE 8|MINGYU|DK|SEUNGKWAN|VERNON|DINO|세븐틴|SEVENTEEN|セブチ,914227,127605,215,10128,https://i.ytimg.com/vi/hxTGug0k39s/default.jpg,False,JP,54
fFrQH6JDJ5M,【登録者10万人突破】杉谷に銀の盾渡してみた,2020-09-07T03:00:03Z,UCIEmSQYznT9cuTZzBN-x3SQ,北海道日本ハムファイターズ,17,20.09.09,[none],239980,6398,52,377,https://i.ytimg.com/vi/fFrQH6JDJ5M/default.jpg,False,JP,55
sAKuf_G4rzg,【心霊現象あり】どこが本物？利き心霊スポットにビビリが挑んだ結果...,2020-09-06T13:14:05Z,UCutJqz56653xV2wwSvut_hQ,東海オンエア,23,20.09.09,[none],1858683,40897,793,5102,https://i.ytimg.com/vi/sAKuf_G4rzg/default.jpg,False,JP,56
VGk-fnvJ6mg,マイルズが綺麗好き過ぎてウチの肩身がまじスキニーなう,2020-09-06T12:53:25Z,UCdqmGeaJIczU3-ZTdBv7JaQ,kemio,22,20.09.09,[none],648262,26982,261,1856,https://i.ytimg.com/vi/VGk-fnvJ6mg/default.jpg,False,JP,57
BLPMUxHv0BU,【そうなの…⁉︎】娘（麗禾）の大切にしている物。,2020-09-06T01:00:12Z,UCknvALy7ONPs0rC-xQkvp4g,EBIZO TV 市川團十郎 白猿,22,20.09.09,海老蔵|市川海老蔵|市川團十郎白猿|歌舞伎役者|歌舞伎|役者|俳優|子育て|勸玄,1008311,20735,416,648,https://i.ytimg.com/vi/BLPMUxHv0BU/default.jpg,False,JP,58
Jtf87jj-kiE,【核心】宮迫さん、俺のハーレー本当はどう思ってますか？,2020-09-06T09:00:06Z,UCU5yxbI6JKh1tAiJEI5f5fQ,ハンバーグ師匠チャンネル〜音楽フェス開催への道〜,24,20.09.09,#スピードワゴン|#ハンバーグ師匠|#井戸田潤|#小沢一敬|#川谷絵音|#ハンバーグ|#デミグラス|#ハンバーグフェス|#カジサック|＃堤下食堂|#キングコング梶原|#堤下|#梶原|#渡部|#アンジャッシュ渡部|#ハーレー|#harley|#カスタム|#バイク|#fxdl|#ローライダー|#モトブログ|#ツーリング|#宮迫博之|#宮迫さん|#宮迫|#再会|#本音|#嫌い,360649,11925,578,705,https://i.ytimg.com/vi/Jtf87jj-kiE/default.jpg,False,JP,59
gQnppitvW9A,アニメ「ドラゴンクエスト ダイの大冒険」番宣30秒SPOT,2020-09-06T10:00:15Z,UCLhgIX2L5ZCaWdlaxR_oTAg,東映アニメーション公式YouTubeチャンネル,1,20.09.09,ダイの大冒険,246740,3064,66,0,https://i.ytimg.com/vi/gQnppitvW9A/default.jpg,False,JP,60
I-Bwm2RyfZk,【頭悪い】土鍋でアヒージョ～油とニンニクに狂った男の末路～,2020-09-05T12:33:40Z,UC1-4AnMxkLXLNL3-7UJ4KTQ,/谷やん谷崎鷹人,24,20.09.09,大食い|谷やん|アヒージョ|作り方|バーニャカウダ|作り方|バーニャカウダ|レシピ,1240641,17129,932,2923,https://i.ytimg.com/vi/I-Bwm2RyfZk/default.jpg,False,JP,61
NR7hjQl-C9s,頭おかしいこと言われた時のカウンター,2020-09-05T10:02:25Z,UCpZnHxjKCAOm-FKPrYYi-LA,ブライアンチャンネル,24,20.09.09,おもしろ|あるある|男女|恋愛|論破|言い合い|デート|カップル|共感,1597225,79506,830,5024,https://i.ytimg.com/vi/NR7hjQl-C9s/default.jpg,False,JP,62
