video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,ratings_disabled,duration,country,classementCountry
0-KcquUlOvI,SUPERCOPA 2020 AO VIVO! SÃO PAULO X INTERNACIONAL,2020-09-15T22:54:53Z,UCFjrDmEnxrG5TRGVO0TPHLA,Desimpedidos,17,20.16.09,desimpedidos|engraçado|futebol|zueira|gol|golaço|time|disimpedidos|disimpididos|desimpididos|Supercopa Desimpedidos|Supercopa Desimpedidos 2020|Supercopa 2020|Fred Desimpedidos|Fred|Chicungunha Desimpedidos|Bolívia Desimpedidos|futebol humor|futebol comedia|mitagem|bolivia|supercopa|futebol ao vivo|futebol ao vivo com imagem|São Paulo|Internacional|juninho manella|ninja|rossini|Tulinho|Lucaneta|ricardo piologo|Bira,1223069,116175,1601,1579,https://i.ytimg.com/vi/0-KcquUlOvI/default.jpg,False,,BR,1
23gVqaGVYYA,PINTEI MEU CABELO PELA PRIMEIRA VEZ!,2020-09-15T15:13:12Z,UCoTM-vvs2hnv2mCvzNJ5uXA,Franciny Ehlke,22,20.16.09,FRANCINY EHLKE|FRANCINNY|FRANCINI|FRANCINE|ELKE|FRANCINNI|MAKEUP|BEAUTY,1230996,306578,2104,23112,https://i.ytimg.com/vi/23gVqaGVYYA/default.jpg,False,,BR,2
7zClpwcdjMc,A INTERNET DISSE QUE A GENTE SE SEPAROU. SAIBA O MOTIVO - Ep. 1489,2020-09-15T23:00:00Z,UCtrjFP7i92_30uv6IehwE5Q,Cadê a chave?,1,20.16.09,Leon|Martins|Nilce|Moretto|nilmoretto|leon|intercambio|intercâmbio|imigrar|br|pt|ptbr|canada|casamento|separação|primeiro de abril|Nilce e Leon se separaram?|checagem|informação|Apple|Retrocompatibilidade|Hackintoshi|apple no windows|Windows|microsoft|computador|montagem de computador|geek|nerd,458475,100293,397,3735,https://i.ytimg.com/vi/7zClpwcdjMc/default.jpg,False,,BR,3
QHA8Fhyvaio,Leo Dias entrevista MC Mirella,2020-09-15T07:30:01Z,UC9mdw2mmn49ZuqGOpSri7Fw,Metrópoles,25,20.16.09,notícias|jornal|portal|metrópoles|Brasília|Brasil|Mc Mirella|Leo Dias|entrevista|A fazenda|A fazenda 12|Biel|Dynho Alves|Funk|Record,541696,32723,539,1465,https://i.ytimg.com/vi/QHA8Fhyvaio/default.jpg,False,,BR,4
TzFRVk2ektI,MAX - Blueberry Eyes (feat. SUGA of BTS) [Official Music Video],2020-09-15T16:00:09Z,UCbwD4Ynubv_4Y-xDyIq86rw,MAXVEVO,10,20.16.09,MAX|Suga|Blueberry|Eyes|(feat.|SUGA|BTS)|[Official|Music|Video]|(SME/RED|JV)|LP2|Pop,2878656,886511,5260,69293,https://i.ytimg.com/vi/TzFRVk2ektI/default.jpg,False,,BR,5
lpFWbiov-vE,2º Round: Jojo Todynho vs MC Mirella | A Fazenda 12,2020-09-14T13:19:09Z,UCw4YGFtvDgOL09KrFpqj6kg,A Fazenda,24,20.16.09,acelere|aclr|a fazenda|fazenda talks|marcos mion|rodrigo carelli|multiplataforma|reality show|record tv|peões|roça|prova do fazendeiro|poder da chama|prova de fogo|Biel|Carol Narizinho|Cartolouco|Fernandinho Beatbox|Jakeyne Oliveira|Jojo Todynho|JP Gadêlha|Juliano Ceglia|Lidi Lisboa|Lipe Ribeiro|Lucas|Maciel|Luiza Ambiel|Mariano|Mateus Carrieri|MC Mirella|Raissa Barbosa|Rodrigo Moraes|Stéfani Bays|Tays Reis|Victória Villarim,2849094,97618,3572,9061,https://i.ytimg.com/vi/lpFWbiov-vE/default.jpg,False,,BR,6
iCTqaJnyRZI,LANÇAMENTO DA TERCEIRA ARMADURA,2020-09-15T22:30:10Z,UCAAPXtnzlg9krw6MtNbfR-g,Fluminense Football Club,17,20.16.09,Fluminense Football Club|Fluminense|Clube Fluminense|Fluminense-RJ|Fluminense-BRA|Flu|Tricolor|FluTV|FFC|Fluzão|Nense|Fluminense FC,63851,11223,80,592,https://i.ytimg.com/vi/iCTqaJnyRZI/default.jpg,False,,BR,7
pmVF_yxCfZo,"TEVE BEIJO E CASAL REVELADO NO VERDADE OU CONSEQUÊNCIA!! (Ft.Jully,João Caetano, Luiza, Ingrid etc)",2020-09-14T22:31:50Z,UC8aTvyjY38Qf5rS1xBOWI3w,Gregory Kessey,24,20.16.09,Greg|gregory|gregory kessey|vlog|Verdade ou consequência|Verdade ou desafio|Verdade|Consequência|Jully Molina|Pietro Guedes|Vivi|Peixinho|Luiza parente|Ingrid ohara|João Caetano|Mansão dos Youtubers|Gk house|Casa|Beijo|Beijando|Wpp,758806,66631,1901,1771,https://i.ytimg.com/vi/pmVF_yxCfZo/default.jpg,False,,BR,8
b13xnFp_LJs,Apple Event — September 15,2020-09-15T18:14:08Z,UCE_M8A5yxnLfW0KghEeajjw,Apple,28,20.16.09,Apple|iOS|iPhone|Mac|Apple Watch|Series 5|Series 6|iPad|iPad Air|Macbook|iMac|MacBook Pro|Fitness|Wellness|Illustration|Apple TV|Digital Art|AirPods|Apple Event|Apple Keynote|WWDC|September|Apple Special Event|Apple Launch,10132201,410039,34972,0,https://i.ytimg.com/vi/b13xnFp_LJs/default.jpg,False,,BR,9
Om-C4P_hPEo,FREE FIRE AO VIVO - LIGA NFA SEASON 4 | DIA 31 - GRUPO BxC - #NFAS4,2020-09-15T02:27:35Z,UCIVnGR9XPef8boJWJHfQAiA,NFA CHANNEL,20,20.16.09,liga nfa|nfa|liga|free fire|garena|lbff|copa ff|liga brasileira|pro player|campeonato|torneio|ss|bdl|b4|los grandes|lgd|loud|loudgg|laude|pain|faz o p|god|god esports|deuses|kof|anarchysons|intz|fsk|forsaken|samuca|ale|el|gato|piu|piuzinho|thurzin|maellen|booyah|voltan|codiguin|cerol|bak|coreano|jordan|racha|price|elton|eltin|huntergod|wins|hudson|nobru|tv|ygorx|dantes|since|sharin|will|bradook|kronos|ggeasy|babi|coringa|victor|levelup|buxexa|crusherfooxi|esports|blak|blakn444,1346297,139148,1248,290,https://i.ytimg.com/vi/Om-C4P_hPEo/default.jpg,False,,BR,10
