video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,ratings_disabled,country
mOQ280oc1fQ,SURVIVRE 48H SUR UN GLACIER Ft. Mike Horn,2020-09-08T16:00:29Z,UC-4M8AN08hw39nn2v91VuMQ,CYRILmp4,23,20.10.09,survivre|48h|48 heures|sur un glacier|cyrilmp4|mike horn|amixem|legrandjd|voyage|exploration|aventure|pole nord|svalbard,1159158,127128,540,5111,https://i.ytimg.com/vi/mOQ280oc1fQ/default.jpg,False,FR
bouhlRmE5UU,LE BLOC - SEPARATION (Episode 0),2020-09-08T16:30:11Z,UCdHnhKSsy1yGGZz4DSkOrJQ,Hassan,23,20.10.09,[none],1251917,122516,1746,5815,https://i.ytimg.com/vi/bouhlRmE5UU/default.jpg,False,FR
eNu4u9ic-Rk,Jai attrapé la Covid-19 ! (cétait pas marrant...),2020-09-08T16:00:07Z,UCWnfDPdZw6A23UtuBpYBbAg,Dr Nozman,28,20.10.09,dr nozman|nozman|docteur nozman,926573,70135,1374,5072,https://i.ytimg.com/vi/eNu4u9ic-Rk/default.jpg,False,FR
WE1dNySp704,Tous les buts du mardi 8 septembre - Foot - L. nations,2020-09-08T23:10:53Z,UCyIV8rkza5Uk_sJIhqilBvQ,LÉQUIPE,17,20.10.09,Football|Ligue des Nations|tous les buts,470915,8603,195,614,https://i.ytimg.com/vi/WE1dNySp704/default.jpg,False,FR
AdWTia2ZY6A,Jai acheté une maison à Tokyo,2020-09-09T08:32:17Z,UCeGEv5MBdmGMgZFPrAlEmFA,Tev - Ici Japon,24,20.10.09,[none],293003,22392,313,1494,https://i.ytimg.com/vi/AdWTia2ZY6A/default.jpg,False,FR
p-4kug1ei2o,JE SÈCHE LA RENTRÉE,2020-09-08T16:15:09Z,UCMj2VQ3-8zpyeAI7dU0T-Bg,Fahd El,23,20.10.09,[none],440937,43297,582,2548,https://i.ytimg.com/vi/p-4kug1ei2o/default.jpg,False,FR
xouVlLavALI,Le doublé de Ronaldo pour le Portugal - Foot - L. nations,2020-09-08T20:53:42Z,UCyIV8rkza5Uk_sJIhqilBvQ,LÉQUIPE,17,20.10.09,Football|Ligue des Nations A|portugal|suede|ronaldo,292628,6626,148,1056,https://i.ytimg.com/vi/xouVlLavALI/default.jpg,False,FR
akNqKr3aOXQ,WEEKLY VLOG 1: UNE SEMAINE DANS NOTRE VIE DE COUPLE 💕,2020-09-08T18:21:47Z,UCBgI8ZGKbYqjLnQBz-KcM7Q,Domi & Yani,22,20.10.09,[none],272271,26608,142,648,https://i.ytimg.com/vi/akNqKr3aOXQ/default.jpg,False,FR
hoHkm4UJPHU,JEUX OLYMPIQUES VERSION AVENGERS ! (Marvels Avengers),2020-09-09T10:15:22Z,UCo3i0nUzZjjLuM7VjAVz4zA,Michou,24,20.10.09,michou|jeux olympiques|jeux|olympiques|michou avengers|michou jeux olympiques|avengers|jeux olympiques avengers,1324426,145760,1596,5679,https://i.ytimg.com/vi/hoHkm4UJPHU/default.jpg,False,FR
VrXLUoJ4AHw,"Les Grigous, Benzaie - Groland - CANAL+",2020-09-08T08:58:33Z,UCJIl08OJstq_9kgI9wf_xjg,Groland Le Zapoï,24,20.10.09,GROLAND|CANAL|CANAL PLUS|HUMOUR|EMISSION|MOUSTIC|POLITIQUE|PARODIE|LES GRIGOUS|SALENGRO|DELEPINE|ZAPOI|CANAL+|BRANKIN NEWS|EMMANUEL MICRON|GROVILLE|GROLANDINFO|GRONEWS|PRÉSIPAUTÉ|PRESIDENT|PRESIPAUTE,183967,11574,319,670,https://i.ytimg.com/vi/VrXLUoJ4AHw/default.jpg,False,FR
