video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,ratings_disabled,duration,country,classementCountry
ips8p1FB8YA,Ep.28 Libertà con Giuseppe Cruciani - Muschio Selvaggio Podcast,2020-09-14T12:00:17Z,UCg7mcZKjupbLdsuiMBVTuDw,muschio selvaggio,22,20.16.09,muschio selvaggio|fedez|luis|fedez podcast|luis podcast|luis sal e fedez|muschio selvaggio podcast|muschio selvaggio giuseppe cruciani|giuseppe cruciani intervista|giuseppe cruciani,533954,32574,862,2144,https://i.ytimg.com/vi/ips8p1FB8YA/default.jpg,False,,IT,1
75pByg-qdIo,Thauvin decide un Le Classique ad alta tensione: PSG-Marsiglia 0-1 | Ligue 1 | DAZN Highlights,2020-09-14T07:42:28Z,UC7N8IuYFhU8Hs1ruCTsXTbg,DAZN Italia,17,20.16.09,psg|marsiglia|le classique|ligue 1|dazn|dazn italia|neymar|thauvin|benedetto|paredes|icardi|mbappe,308984,10003,238,749,https://i.ytimg.com/vi/75pByg-qdIo/default.jpg,False,,IT,2
fn96G9DmFc8,Pagare una Goleador con 50 € (e Lasciare il Resto) - [Sorprese ai Negozianti] - theShow,2020-09-14T12:00:22Z,UCYZ3uwiIy1LrwrAywLeQSlQ,theShow,24,20.16.09,the show|theshow|the show is you|theshowisyou|esperimenti sociali|the show scherzi|esperimento sociale|scherzi iene|prank ita|scherzi gente milano|scherzi|scherzo|scherzi a parte|candid camera|Pagare una Goleador con una Banconota da 50 euro|sorprese ai commercianti|caffè|panino|buone azioni|aktriz|merenda ai negozi,812007,76032,928,1840,https://i.ytimg.com/vi/fn96G9DmFc8/default.jpg,False,,IT,3
-UCDXvmgias,Carnage in Le Classique! Neymar amongst FIVE players sent off!,2020-09-13T21:32:49Z,UC4i_9WvfPRTuRWEaWyfKuFw,BT Sport,17,20.16.09,neymar|Le Classique|psg|paris saint germain|marseille|ligue 1|scuffle|red cards|bt sport|bt sport official,7686023,91129,4629,8598,https://i.ytimg.com/vi/-UCDXvmgias/default.jpg,False,,IT,4
QGfZJPeU5to,PALESTRA - RAGAZZI VS RAGAZZE 🏋🏼 - iPantellas w/Denis Dosio,2020-09-11T11:02:51Z,UCD-aXv7CMezGSTfxmKAD6Ag,iPantellas,24,20.16.09,ipantellas|parodia|video divertenti|palestra|esercizi|bodybuilding|squat|sport|Denis Dosio,2426216,176746,6593,4661,https://i.ytimg.com/vi/QGfZJPeU5to/default.jpg,False,,IT,5
sgYBnLqd2f8,"FSK SATELLITE, Greg Willen - 10 X IN CALIFORNIA",2020-09-14T12:00:23Z,UCkZD_dYZyOUgvSs6XX48L1w,FSKSATELLITEVEVO,10,20.16.09,FSK|SATELLITE|Greg|Willen|CALIFORNIA|Universal|Music|Italia|srL.|Hip|Hop|sapobully|taxi b|chiello|greg willen|10 sprite|mitra|trapshit|fsk trapshit|melissa p|la prova del cuoco|no spie|ansia no|thaurus|ollare|crema di buccia|settimana al caldo|padre figlio e spirito|10 x in california|andrea dipre|padre|figlio|spirito,196225,16291,570,1353,https://i.ytimg.com/vi/sgYBnLqd2f8/default.jpg,False,,IT,6
DSOr-qVpfpA,SCRIVO a 500 CELEBRITÀ SU INSTAGRAM..MI HANNO RISPOSTO!,2020-09-15T11:00:03Z,UCQQo9hHxHi8gzfFuJSn5-kg,Awed ™,24,20.16.09,scrivo a 500 celebrità su instagram|awed|simone paciello|scrivo a 100 celebrità|scrivo in direct a 100 celebrità|ho scritto ai vip in direct|tik tok|tik toker americani|Charlie damelio|Addison rae|logan paul|Jake paul|zach king|dan bilzerian|la casa de papel|la casa di carta|reaction|reazione|whindersson nunes|top youtuber|assurdo|incredibile,262203,45049,483,1829,https://i.ytimg.com/vi/DSOr-qVpfpA/default.jpg,False,,IT,7
CF2oceUUqc4,da Milano a Roma in MONOPATTINO,2020-09-10T17:27:12Z,UCz-KJn98sMCPW5kjG0ZnE-Q,Jakidale,22,20.16.09,jakidale|jaki|vlog|mobile|tecnologia|tech|dailyvlog|daily vlog|daily vlog ita|dale|Jacopo DAlesio|monopattino|milano|roma|milano roma|in monopattino|monopattino elettrico|bici|bicicletta|skateboard|luis|luis sal|bologna|firenze|giro ditalia|italia|colosseo|xiaomi|space valley|marcello ascani|bottura|modena|monopattino sharing|monopattini|monopattini elettrici|viaggio|viaggio in monopattino|travel|bikebacking|bike|mattia|miraglio|giro del mondo|mattia miraglio,2725286,187647,2618,9198,https://i.ytimg.com/vi/CF2oceUUqc4/default.jpg,False,,IT,8
hG__rXq2JHI,FSK - PADRE FIGLIO SPIRITO | REACTION CON GIORGIO VANNI e ARCADE BOYZ,2020-09-15T12:00:12Z,UCClzGhrYy1RqLG9sbR8nomg,Arcade Boyz,10,20.16.09,arcadeboyz|arcade boyz|reaction|fsk|fsk satellite|fsk reaction|fsk chief keef|fsk giorgio vanni|padre figlio spirito|fsk padre figlio spirito|taxi b|chiello|sapobully|fada arcadeboyz|FSK|SATELLITE|Greg|Willen|CALIFORNIA|Universal|Music|Italia|srL.|Hip|Hop|greg willen|10 sprite|mitra|trapshit|fsk trapshit|melissa p|la prova del cuoco|no spie|ansia no|thaurus|ollare|crema di buccia|settimana al caldo|padre figlio e spirito|10 x in california,128956,12022,180,827,https://i.ytimg.com/vi/hG__rXq2JHI/default.jpg,False,,IT,9
PjtBy3jeh2Q,SCHIENA ENORME | allenamento completo,2020-09-15T11:30:03Z,UCXtbqX7hvV0bnGgnUfhcHSA,DANNY LAZZARIN,17,20.16.09,fitness|bodybuilding|allenamento|palestra|danny|lazzarin|crossfit|powerlifting,156651,21338,133,704,https://i.ytimg.com/vi/PjtBy3jeh2Q/default.jpg,False,,IT,10
