video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,ratings_disabled,country
m1xyNsyukrI,تفاصيل قتل الطفل عدنان بوشوف الذي عثر على جثته بعد اختطافه واغتصابه. كاميرا 2M انتقلت إلى عين المكان,2020-09-12T12:22:28Z,UClozwh5URilIQpDFeXch8qw,2MTV,24,20.13.09,samhini 1212|مسلسل سامحيني|2m|2mtv|tv2m|soread|soread maroc|maroc|morocco|2m replay|2m tv maroc live en direct|قناة دوزيم,1649111,23176,1534,0,https://i.ytimg.com/vi/m1xyNsyukrI/default.jpg,False,MA
XvRzkMPyGsU,حصري .. أب الطفل عدنان بقلب موجوع يشكر المغاربة على تضامنهم ويحمد الله على مصابه,2020-09-12T18:42:21Z,UCvyivffb2WwNKonKiLwVAEQ,Hespress,25,20.13.09,[none],2043292,50435,1241,6178,https://i.ytimg.com/vi/XvRzkMPyGsU/default.jpg,False,MA
WpAaI5mkVI0,كاميرا ميدي1تيفي رسمت المسار من بيت المشتبه فيه إلى مكان دفن الضحية,2020-09-12T12:23:11Z,UCfXlL8avQjg74WbRyksr9bQ,Medi1TV,25,20.13.09,[none],499930,6835,424,867,https://i.ytimg.com/vi/WpAaI5mkVI0/default.jpg,False,MA
07Sy_5wR1Kg,صدمة وسط العائلة ومطالب بإعدام قاتل الطفل عدنان,2020-09-12T02:05:24Z,UC9ZzYa0P1bvA-gvwShrannQ,9avril ma,22,20.13.09,أخبار|maroc|9avril|المغرب|أبريل|الحر|L7or|Rap|Lbenj|Cb4|Ali samid|Maya|شوف تيفي|Chouf tv|اغتصاب|سرقة|القتل|طنجة|جريمة شنعاء,734441,12663,696,2020,https://i.ytimg.com/vi/07Sy_5wR1Kg/default.jpg,False,MA
UJSqe6q-xrA,فتحنا هدايا الحفلة !! ردة فعلنا على الي صار !!,2020-09-12T15:52:42Z,UCqJNTGwKmgMCwfYDbnz514Q,anasala family I أنس و أصالة,24,20.13.09,اصالة|اصاله|انس مروة|اول مرة|بيبي|تسبح|اصالة و انس|انس و اصالة|سيارة|انس واصالة|اصالة مالح|انس|انس مروة و اصالة|اصالة و انس مروة|anasmarwah|anas marwah|ميلا مروة|anasala|عائلة انس و اصالة|anasala family|أنس مروة|اصالة وانس مروة|انس و اصاله|مع اصالة و انس مروة|عائلة انصالة|حامل|اصالة حامل|الجنين|برج|خليفة|اكير|حفلة معرفة|جنس جنين|في|العالم,5525126,670248,11386,71618,https://i.ytimg.com/vi/UJSqe6q-xrA/default.jpg,False,MA
6jxqEueyQK8,Diib - Re-education (Prod by: Glebandit ),2020-09-12T07:16:18Z,UCxj_XGuCZIfdJKQQryVShgA,Diib,10,20.13.09,Diib|Diib vs pause|Rap maroc|Re-education,212684,22289,2053,3086,https://i.ytimg.com/vi/6jxqEueyQK8/default.jpg,False,MA
jgz-eocEGBI,رشيد جاب العروسة 👑💍وحفصة فرحتها كبيرة بالهدية د خوها 🎁,2020-09-12T12:36:45Z,UCI-I4dOSNP8CcAGiZFnAIAQ,شهيوات ماجدة المراكشية Chhiwat Majda Marrakchia,22,20.13.09,[none],185978,8101,336,803,https://i.ytimg.com/vi/jgz-eocEGBI/default.jpg,False,MA
LsbcO8HkpdU,أجي تفهم | ديون المغرب,2020-09-11T18:03:18Z,UC9JyBC7MshDg1uTyhm3UX3g,Aji-Tfham,25,20.13.09,[none],507791,63018,573,4113,https://i.ytimg.com/vi/LsbcO8HkpdU/default.jpg,False,MA
IFcxEfRO3n4,Michou - FIER (Clip Officiel),2020-09-13T09:15:00Z,UCo3i0nUzZjjLuM7VjAVz4zA,Michou,10,20.13.09,michou|michou fier|michou clip|clip|musique|michou musique|fier michou|michou dans le club|fier,2520075,447252,15975,80750,https://i.ytimg.com/vi/IFcxEfRO3n4/default.jpg,False,MA
WqUuYDagQV0,الشرطة العلمية تطوق البيت الذي اغتصب وقتل فيه الطفل عدنان,2020-09-12T03:02:18Z,UCPzevQHoZvT3jEfvOXEValw,alyaoum24,22,20.13.09,اليوم 24|الريف|الحسيمة|فيديو|ريال|مدريد|برشلونة|الرجاء|الوداد|المغرب,290884,3925,272,785,https://i.ytimg.com/vi/WqUuYDagQV0/default.jpg,False,MA
