video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,ratings_disabled,country
n9xhJrPXop4,Dune Official Trailer,2020-09-09T16:18:02Z,UCjmJDM5pRKbUlVIzDYYWb6g,Warner Bros. Pictures,24,20.10.09,[none],6426879,280730,6622,30376,https://i.ytimg.com/vi/n9xhJrPXop4/default.jpg,False,CA
rXRQyd6_5j4,Call of Duty®: Black Ops Cold War - Multiplayer Reveal Trailer,2020-09-09T17:05:28Z,UC9YydG57epLqxA9cTzZXSeQ,Call of Duty,20,20.10.09,call of duty|cod|activision|multiplayer|cold war|black ops|video game|video games|gamer|gamers|gaming|reveal|event,1600431,117247,5190,11174,https://i.ytimg.com/vi/rXRQyd6_5j4/default.jpg,False,CA
CQta9Hq28rI,"Minecraft, But Im Not Colorblind Anymore...",2020-09-09T08:51:13Z,UCA2tt9GSU2sl8rAqjlLR3mQ,GeorgeNotFound,20,20.10.09,minecraft|challenge|Minecraft but|Minecraft But Im Not Colorblind Anymore|Minecraft Speedrunner VS Hunter|speed runner|Minecraft speed runner|minecraft hunter|minecraft mutant|Minecraft Speedrunner VS Assassin|Beating Minecraft but my friend tries to stop me|Dream Minecraft|George Minecraft youtube|minecraft challenge|minecraft server|minecraft survival|minecraft 1.14 survival|minecraft 1.15 survival|georgenotfound colorblind|colorblind glasses,6520154,741861,5629,73441,https://i.ytimg.com/vi/CQta9Hq28rI/default.jpg,False,CA
Bfwh_taxvVA,"NLE Choppa, Rod Wave, Lil Tjay and Chikas 2020 XXL Freshman Cypher",2020-09-09T16:01:39Z,UCbg_UMjlHJg_19SZckaKajg,XXL,10,20.10.09,cypher|cyphers|hip-hop|rap|rapper|xxl freshman|xxl freshmen|2020 xxl freshman|2020 xxl freshmen|hip-hop cypher|hip-hop cyphers|nle choppa|chika|lil tjay|rod wave|nle choppa cypher|lil tjay cypher|chika cypher|rod wave cypher|nle choppa rod wave lil tjay chika cypher|2020 xxl freshman cypher|xxl freshman cypher,1572528,150255,2304,25498,https://i.ytimg.com/vi/Bfwh_taxvVA/default.jpg,False,CA
tOMQiSZF_6M,Low Confronts Asuelu | 90 Day Fiancé: Happily Ever After?,2020-09-09T17:23:09Z,UCgIWIkGWCV9knhMvK3Q8usA,90 Day Fiancé,24,20.10.09,tlc|tlc shows|tlc full episodes|90 Day Fiancé|foreign love|international dating|marriage tv show|green card marriage|90 day fiance|90 day fiance clips|90 day fiance videos|90 day fiance full episodes|before the 90 days|the other way|happily ever after|just landed|darcey & stacey|the family chantel|pillow talk|angela and michael|tania and syngin|elizabeth and adrei|kalani and asuelu|colt and larissa|colt and jess|larissa and eric|paul and karine,318558,5458,91,1470,https://i.ytimg.com/vi/tOMQiSZF_6M/default.jpg,False,CA
SfpUM5Wrh2A,Ryan & Rick Moranis,2020-09-09T13:50:30Z,UCA3-nIYWu4PTWkb6NwhEpzg,Ryan Reynolds,22,20.10.09,[none],514028,22890,215,1661,https://i.ytimg.com/vi/SfpUM5Wrh2A/default.jpg,False,CA
RXpGypeg1HU,"Polo G, Jack Harlow and Lil Keeds 2020 XXL Freshman Cypher",2020-09-08T16:00:05Z,UCbg_UMjlHJg_19SZckaKajg,XXL,10,20.10.09,cypher|cyphers|hip-hop|rap|rapper|polo g|lil keed|jack harlow|xxl freshman|xxl freshmen|2020 xxl freshman|2020 xxl freshmen|hip-hop cypher|hip-hop cyphers|polo g lil keed jack harlow cypher|polo g cypher|jack harlow cypher|lil keed cypher|xxl freshman cypher|2020 xxl freshman cypher,2747237,182235,5849,28929,https://i.ytimg.com/vi/RXpGypeg1HU/default.jpg,False,CA
qkS5fnZwuUk,Roberta Battaglia Sings an AMAZING Rendition of What About Us by P!nk - Americas Got Talent 2020,2020-09-09T02:34:54Z,UCT2X19JJaJGUN7mrYuImANQ,Americas Got Talent,24,20.10.09,TV Series|Hilarious Music Songs|Simon Cowell|Howie Mandel|Terry Crews|Americas Got Talent|Americas Got Talent Best|AGT|AGT Best Auditions|Americas Got Talent 2020|Heidi Klum|Sofia Vergara|AGT 15|Americas Got Talent Season 15|New AGT|Funny Videos|Live Shows|Full Performance|AGT Full|AGT Live Shows|americas got talent|What About Us|by|P!nk|Roberta Battaglia|What About Us|Pink|Pink Cover|What About Us Cover|Semifinals|Semis|Semi Finals,371481,5794,338,1352,https://i.ytimg.com/vi/qkS5fnZwuUk/default.jpg,False,CA
bbA5p54Rw2M,Gorillaz - Strange Timez ft. Robert Smith (Episode Six),2020-09-09T16:15:11Z,UCfIXdjDQH9Fau7y99_Orpjw,Gorillaz,1,20.10.09,Gorillaz|gorillaz Strange Times|Strange Timez Gorillaz Robert Smith|Robert Smith|The Cure|song machine|song machine episode 6|gorillaz song machine|gorillaz new song|gorillaz 2020|gorillaz 2020 song|damon albarn|jamie hewlett|2d|noodle|russel|murdoc|alternative|episode 5|gorillaz new track|TDE|gorillaz featuring|gorillaz feat|song machine #6,731332,105342,2084,7981,https://i.ytimg.com/vi/bbA5p54Rw2M/default.jpg,False,CA
KHLfCFMKxPg,Xbox Series S - World Premiere Reveal Trailer,2020-09-08T16:34:36Z,UCjBp_7RuDBUYbd1LegWEJ8g,Xbox,20,20.10.09,Xbox|xbox 360|Xbox One|Xbox Series X|Xbox Series S|Series S|Series X|Xbox next-gen|Xbox console|Xbox gaming|Xbox next-gen console|Xbox Series X games|Xbox Games Studios|Xbox Series S games|Xbox Series S games trailer|Xbox Game Pass|Halo Infinite|Destiny 2 Beyond Light|Cyberpunk 2077|Asassins Creed Valhalla|Lego Star Wars|official trailer|world premiere|reveal|new xbox,2889516,139857,6905,13374,https://i.ytimg.com/vi/KHLfCFMKxPg/default.jpg,False,CA
