video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,ratings_disabled,country,classementCountry
uyHi1FSuGkQ,Messi: Why I am staying at Barcelona despite heartbreak,2020-09-04T17:39:51Z,UCjVd6vTuoAYLFYvX5TSK1aA,Goal,17,20.09.09,football|goal|news|soccer|bpl|barcelona|lionel messi|messi future|where is messi going?|will messi leave barcelona?|fc barcelona|messi barcelona|Lionel Messi Barcelona future|future transfer|Leo Messi|FCB|LaLiga|la liga|Will Messi Leave?|Exclusive Interview|exclusive|interview|Lionel Messi interview,3788450,164235,3054,15234,https://i.ytimg.com/vi/uyHi1FSuGkQ/default.jpg,False,DE,118
2CAQrdVTZT8,CÉLINE - Zu Besuch (prod. Lucry & Suena) [Offizielles Video],2020-09-03T22:00:09Z,UC9827X5JtXn2gDYA61FwB8Q,CÉLINE,10,20.09.09,CÉLINE|celine|celine104|cèline|amillion|wasmachstduda?|fürmich|loredana|BTGS|Beatgees|Paderborn|amillionmusic|grooveattack|Blue Jeans|Wenn Ich Will|twosides|ufo361|tränen aus kajal,308616,18237,514,515,https://i.ytimg.com/vi/2CAQrdVTZT8/default.jpg,False,DE,119
oD155zWANQg,"Get This Random Person 1,000,000 Subscribers",2020-09-05T20:00:17Z,UCX6OQ3DkcsbYNE6H8uQQuVA,MrBeast,24,20.09.09,[none],17910219,1142492,14673,98206,https://i.ytimg.com/vi/oD155zWANQg/default.jpg,False,DE,120
H2Po5uiZMco,Big Sean - Lithuania ft. Travis Scott,2020-09-04T16:00:07Z,UC7zOpx9wgvGBCDEjujnAPQA,BigSeanVEVO,10,20.09.09,Big|Sean|Lithuania|Getting|Out|Our|Dreams|Inc./Def|Jam|Recordings|Hip|Hop,3541447,188973,3564,7821,https://i.ytimg.com/vi/H2Po5uiZMco/default.jpg,False,DE,121
G8VBdBS54d8,GZUZ feat. VEYSEL - KEINE AUSSAGEN (prod. by Kingside),2020-09-04T18:00:10Z,UCxhqR7zhSB_Q_1KhQOLH55w,Luken,10,20.09.09,Gzuz|gazo|gazi|veysel|Ak ausserkontrolle|187|187 strassenbande|187 straßenbande|gzuz 187|187 remix|gzuz remix|veysel remix|veysel 187|gzuz veysel|gzuz feat veysel|eins acht sieben|gzuz musikvideo|remix|mashup|luken|187 musikvideo|187 bestes lied|187 mix|komm zu 187|gzuz ebbe und flut|gzuz komm zu 187|ak ausserkontrolle veysel|ohne ausnahme|gzuz video|kingside|veysel bam bam|bonez mc hollywood|bonez|bonez mc|hollywood|chrymetv|gzuz hollywood|raf,230911,8229,188,224,https://i.ytimg.com/vi/G8VBdBS54d8/default.jpg,False,DE,122
IgVZch0mayw,Sweet Chilis - Viral (Offizielles Video),2020-09-03T22:00:11Z,UCs9xP5Q7R_7EdnDOFNLj7rw,FiestaRecordsMusic,10,20.09.09,Fiesta Records|Schlager|Sweet|Chilis|Viral|Chilli|Chili|Chillis|süß|Offizielles|Video|Musikvideo|Clip|official|offical|drei|Frauen|Mädels|Lillyfee|Lilly|Fee|Celina|Desiree|Desire|scharf|charmant|sexy|hot|heiß|niedlich|zusammen|gemeinsam|Follower|Abonnenten|Anzahl|Followerzahl|Zahl|700.000|700000|700K|Altersklasse|frei|alle|Jeder|Jede|Thema|Motto|Berühmt|Aufmerksamkeit|berühmt|fame|Fame|Tanz|tanzen|tanzbar|Stimmung|feiern|Party|Club|Disco|Diskothek|Tic|Tok|Tik|TikTok|Performance|nachtanzen,320629,9718,43665,1148,https://i.ytimg.com/vi/IgVZch0mayw/default.jpg,False,DE,123
_kkV9-3xoYk,Mike Heiter & Elena Miras - Anker (Official Video),2020-09-03T22:00:10Z,UCO8_DFkr_fn_YDup_7OZNow,El Cartel Music,10,20.09.09,mike heiter|elena miras|love island|couple|song|release|video|videoclip|elena & mike|staffel 4|love island staffel 4|love island ganze folge,276679,5867,7123,1066,https://i.ytimg.com/vi/_kkV9-3xoYk/default.jpg,False,DE,124
8kct5SVudoU,"Zeynep Bastık, Emir Can İğrek - Dargın",2020-09-04T12:00:10Z,UCJWZnZvzKKZAxzS3ENuqbsg,Zeynep Bastık,10,20.09.09,zeynep bastık zeynep bastık youtube zeynep|bastık|youtube kanalı|akustik|müzikhane|akustikhane|teras konserleri|teras akustik|konsept|slow müzik|hareketli müzik|dargın|zeynep bastık|emir can iğrek|emir can iğrek dargın|dargın dargın,3926248,126873,6198,8917,https://i.ytimg.com/vi/8kct5SVudoU/default.jpg,False,DE,125
uIyz8SwlA3w,Deutschland - Dänemark 0:0 | Volle Länge | U 20 Länderspiel,2020-09-06T11:09:50Z,UCfMo0xj-sbdzHuzxvKdu1hw,DFB,17,20.09.09,DFB|DFB TV|Deutscher Fußball-Bund|Fußball|Dänemark|Deutschland Dänemark|U20|Deutschland U20|Youssoufa Moukoko|Moukoko DFB|Moukoko U20|U20 Live|Deutschland Dänemark Re-Live,72195,1715,192,13,https://i.ytimg.com/vi/uIyz8SwlA3w/default.jpg,False,DE,126
IpuaM-90NYo,Überragender Moukoko wirbelt Abwehr durcheinander | Deutschland - Dänemark 1:2 | U 20 Highlights,2020-09-04T12:56:38Z,UCfMo0xj-sbdzHuzxvKdu1hw,DFB,17,20.09.09,DFB|DFB TV|Deutscher Fußball-Bund|Fußball|Dänemark|Deutschland Dänemark|U20|Highlights|Deutschland U20|U20 Highlights|Youssoufa Moukoko|Moukoko DFB|Moukoko U20,333188,7695,419,660,https://i.ytimg.com/vi/IpuaM-90NYo/default.jpg,False,DE,127
