video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,ratings_disabled,country
PSB3uHx44P4,Mit Baby Steven im Hochseilgarten | Spiel 4 | Joko & Klaas gegen ProSieben,2020-09-09T10:00:13Z,UCmoa-beOd9dBmZIiLVXB8Bw,Joko & Klaas,24,20.10.09,Mit Baby Steven im Hochseilgarten|steven gätjen|hochseilgarten|baby steven|spiel 4 joko und klaas|bergwerk berlin|bergwerk hochseilgarten|höhenangst joko|baby hochseilgarten|hochseilgarten berlin|Joko und Klaas gegen ProSieben|Joko gegen Klaas|Joko und Klaas Joko Winterscheidt|Klaas Heufer-Umlauf|Circus Halligalli|JKgegenP7|JKP7|MTV Home|neo paradise|Palina Rojinski|Olli Schulz|baby steveb gätjen|joko und klaas baby|not & elend gegen prosieben,131166,4501,72,166,https://i.ytimg.com/vi/PSB3uHx44P4/default.jpg,False,DE
3f6uNx8QmTc,Tierhaltungslüge: „Grünländer Käse“ erhält den Goldenen Windbeutel 2020,2020-09-08T19:53:37Z,UCuPO46roo2SXT4seyj5v46g,foodwatch Deutschland,25,20.10.09,[none],37191,1736,78,263,https://i.ytimg.com/vi/3f6uNx8QmTc/default.jpg,False,DE
CP_Bz3JlHXE,Kroatien unterliegt dem Weltmeister: Frankreich - Kroatien 4:2 | UEFA Nations League | DAZN,2020-09-08T22:15:34Z,UC-UQNye_z8EqecFJluZ1PxQ,DAZN Länderspiele,17,20.10.09,Frankreich|France|FRA|Kroatien|Croatia|CRO|Frankreich Kroatien|Frankreich vs Kroatien|Frankreich - Kroatien|France vs Croatia|France - Croatia|Frankreich Kroatien 4 2|Frankreich vs Kroatien 4-2|Frankreich - Kroatien 4:2|UEFA Nations League|UEFA Nations League Highlights|UEFA Nations League DAZN|DAZN UEFA Nations League|DAZN|Highlights UEFA Nations League|DAZN Highlights|DAZN Highlights UEFA Nations League|UEFA Nations League Highlights DAZN|DAZN Länderspiele,601529,15330,261,1117,https://i.ytimg.com/vi/CP_Bz3JlHXE/default.jpg,False,DE
A2ia0WOdUYo,Haaland zaubert gegen Green & White Army: Nordirland - Norwegen 1:5 | UEFA Nations League | DAZN,2020-09-08T10:21:36Z,UC-UQNye_z8EqecFJluZ1PxQ,DAZN Länderspiele,17,20.10.09,Sport|German,833765,22337,294,971,https://i.ytimg.com/vi/A2ia0WOdUYo/default.jpg,False,DE
ME7qwm7oerQ,"Brawl Stars: Brawl Talk - Welcome to Starr Park! Gift Shop, Colette & More!",2020-09-07T08:00:10Z,UCooVYzDxdwTtGYAkcPmOgOw,Brawl Stars,20,20.10.09,brawl stars|mobile game|mobile strategy game|mobile battle royale|battle royale|supercell game|starrpark|starr|park|gift shop|colette|new brawler|brawl talk|brawler|skins,19836285,775666,25470,74653,https://i.ytimg.com/vi/ME7qwm7oerQ/default.jpg,False,DE
-mPdij6ZKXA,"Capital Bra, Clueso & KC Rebell mit Andere Welt | Exklusiv bei Late Night Berlin | ProSieben",2020-09-07T21:54:59Z,UCBlOtMAWn6nQpChhRo14CYA,Late Night Berlin,24,20.10.09,Capital Bra Clueso & KC Rebell mit Andere Welt|Capital bra|capital|capi|Clueso|KC Rebell|andere welt|andere welt capital bra|capital bra andere welt|clueso andere welt|capital bra late night berlin song|capital bra late night berlin|Late Night Berlin|Klaas Late Night|Late|Night|Berlin|Klaas|Klaas Heufer-Umlauf|Circus HalliGalli|Joko und Klaas|Joko|Joko Winterscheidt|Klas|Claas|ProSieben|Late Night Show|Show|TV Show|Sendung|TV Sendung|Bra|Capital Bra Song,318933,19753,884,955,https://i.ytimg.com/vi/-mPdij6ZKXA/default.jpg,False,DE
QQnnylDYoCQ,Livestream YouTube GOLDENE KAMERA Digital Award 2020,2020-09-08T18:16:28Z,UCMuWLYXKqk6d1L_YmUMXIVg,YouTube GOLDENE KAMERA Digital Award,24,20.10.09,[none],0,1274,501,98,https://i.ytimg.com/vi/QQnnylDYoCQ/default.jpg,False,DE
5U-Kyl6AkY8,ENTWEDER ODER...? 😅😮 Folge 3 - Die WG geht campen | DIE WG,2020-09-08T15:00:12Z,UCa5Tb6hVZbNuD0iTnYpJdeg,DIE WG,24,20.10.09,DIE WG|die wohngemeinschaft|#ZusammenZuhause|mädchen wg|jungs wg|DIE WG - Zusammen Zuhause|Jolina Mädchen-WG|ZDFtivi|KIKA|Die WG Zusammen mit Abstand|virtuelle WG|WG geht campen|camping wg|wohngemeinschaft staffel 3|camp wg|wg mit abstand camping|die wg mit abstand|camping wg folge 3|wg geht campen folge 3,172266,4881,186,165,https://i.ytimg.com/vi/5U-Kyl6AkY8/default.jpg,False,DE
VvAl6_dfAC8,JP Performance - Die erste Fahrt nach dem Umbau | GTR R32 LaSiSe Action,2020-09-09T09:30:03Z,UC1-VOKyTJrgLiBeiJqzeIUQ,JP Performance,2,20.10.09,Nissan|Nissan GTR|Nissan GTR R32|GTR|GTR R32|R35|R34|GTR R34|GTR R35|LaSiSe|Action|RB26|JP Performance|Jean Pierre Kraemer|PS Profis|JP|Boost|Turbo|Dortmund|Germany|Drift|Flames|Backfire|Antilag|Burnout|Loud|Exhaust|Abgasanlage|Tuning|VLOG|Fail|Compilation|BMW|M4|Audi|R8|Lamborghini|Ferrari|Bugatti|Veyron|VW|Golf|GTI|F40|918|Spyder|Porsche|Cars|BiTurbo|Supra|Corvette,387265,15061,307,927,https://i.ytimg.com/vi/VvAl6_dfAC8/default.jpg,False,DE
KHLfCFMKxPg,Xbox Series S - World Premiere Reveal Trailer,2020-09-08T16:34:36Z,UCjBp_7RuDBUYbd1LegWEJ8g,Xbox,20,20.10.09,Xbox|xbox 360|Xbox One|Xbox Series X|Xbox Series S|Series S|Series X|Xbox next-gen|Xbox console|Xbox gaming|Xbox next-gen console|Xbox Series X games|Xbox Games Studios|Xbox Series S games|Xbox Series S games trailer|Xbox Game Pass|Halo Infinite|Destiny 2 Beyond Light|Cyberpunk 2077|Asassins Creed Valhalla|Lego Star Wars|official trailer|world premiere|reveal|new xbox,2889516,139857,6905,13374,https://i.ytimg.com/vi/KHLfCFMKxPg/default.jpg,False,DE
