video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,ratings_disabled,duration,country,classementCountry
eNu4u9ic-Rk,Jai attrapé la Covid-19 ! (cétait pas marrant...),2020-09-08T16:00:07Z,UCWnfDPdZw6A23UtuBpYBbAg,Dr Nozman,28,20.09.09,dr nozman|nozman|docteur nozman,610884,52354,841,3883,https://i.ytimg.com/vi/eNu4u9ic-Rk/default.jpg,False,,FR,1
bouhlRmE5UU,LE BLOC - SEPARATION (Episode 0),2020-09-08T16:30:11Z,UCdHnhKSsy1yGGZz4DSkOrJQ,Hassan,23,20.09.09,[none],877902,99077,1121,5177,https://i.ytimg.com/vi/bouhlRmE5UU/default.jpg,False,,FR,2
VrXLUoJ4AHw,"Les Grigous, Benzaie - Groland - CANAL+",2020-09-08T08:58:33Z,UCJIl08OJstq_9kgI9wf_xjg,Groland Le Zapoï,24,20.09.09,GROLAND|CANAL|CANAL PLUS|HUMOUR|EMISSION|MOUSTIC|POLITIQUE|PARODIE|LES GRIGOUS|SALENGRO|DELEPINE|ZAPOI|CANAL+|BRANKIN NEWS|EMMANUEL MICRON|GROVILLE|GROLANDINFO|GRONEWS|PRÉSIPAUTÉ|PRESIDENT|PRESIPAUTE,134898,9809,260,597,https://i.ytimg.com/vi/VrXLUoJ4AHw/default.jpg,False,,FR,3
wLcaWWUXrVk,Tennis : Novak Djokovic disqualifié de lUS Open pour avoir envoyé une balle sur une juge de ligne,2020-09-07T07:59:21Z,UCW2QcKZiU8aUGg4yxCIditg,euronews (en français),25,20.09.09,monde|Novak Đoković|Tennis|Tennis US Open,423585,3480,343,901,https://i.ytimg.com/vi/wLcaWWUXrVk/default.jpg,False,,FR,4
mWRLEmjDnXY,Jai approché un ours polaire (Mike Horn nétait pas loin donc cétait ok),2020-09-06T15:08:44Z,UCzjd9v6DMprAAvOBB4sxBPA,LE GRAND JD,24,20.09.09,LE|GRAND|JD|LEGRANDJD|LGJD|legrandjd,1447613,131786,770,4813,https://i.ytimg.com/vi/mWRLEmjDnXY/default.jpg,False,,FR,5
6Q0sNnNqC5I,Gips (feat Jul) Ferme ta gueule,2020-09-07T22:38:39Z,UC52zAjK3_hOfEYziN_IvfRQ,Gips,10,20.09.09,[none],164502,8485,678,511,https://i.ytimg.com/vi/6Q0sNnNqC5I/default.jpg,False,,FR,6
-mkIU7S5j1U,Tu réalises ton rêve ou tu te fais électrocuter,2020-09-07T15:30:42Z,UCfMw_NLtTEur_Gz7kpwvQGA,Lucas Studio,23,20.09.09,lucas studio|rêve|électrocuter|tu realises ton reve|tu te fais electrocuter|tu realises ton reve ou tu te fais electrocuter|humour|video drole|sketch|maison grise|camille lv|lucas studio camille lv|boites|devine la boite|jeu des boites|lucas studio boites|devine la bonne boite|trouve la bonne boite|choisis la bonne boite|challenge|jeu stressant|boites mysterieuses|boite mystere|boite electrique,436652,39589,602,1678,https://i.ytimg.com/vi/-mkIU7S5j1U/default.jpg,False,,FR,7
ME7qwm7oerQ,"Brawl Stars: Brawl Talk - Welcome to Starr Park! Gift Shop, Colette & More!",2020-09-07T08:00:10Z,UCooVYzDxdwTtGYAkcPmOgOw,Brawl Stars,20,20.09.09,brawl stars|mobile game|mobile strategy game|mobile battle royale|battle royale|supercell game|starrpark|starr|park|gift shop|colette|new brawler|brawl talk|brawler|skins,17064173,756339,24362,73039,https://i.ytimg.com/vi/ME7qwm7oerQ/default.jpg,False,,FR,8
6VzbC9DPFqA,Gérard Depardieu est sans filtre dans TPMP ! (Interview),2020-09-07T17:00:01Z,UCMRJqoSRIaakAJUJK104Z8Q,Touche pas à mon poste !,24,20.09.09,tpmp|cyril hanouna|touche pas a mon poste|c8|matthieu delormeau|gillez verdez|valérie benaim|kelly vedovelli|nabilla benattia|géraldine maillet|maxime guény|benjamin castaldi|théo le tarba|adrien lemaître|bertrand chameroy|benoit debois|danielle moreau|isabelle morini-bosc,158552,2641,166,431,https://i.ytimg.com/vi/6VzbC9DPFqA/default.jpg,False,,FR,9
758FpLhJzxQ,Carlito n’était pas prêt non plus...,2020-09-06T08:01:10Z,UCtxhwJ-6n4_C6ElALThD25Q,Mcfly et Carlito la chaîne secondaire,22,20.09.09,[none],2599629,251056,1617,3945,https://i.ytimg.com/vi/758FpLhJzxQ/default.jpg,False,,FR,10
