video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,ratings_disabled,duration,country,classementCountry
X7otBvE-Gx4,"5x Rot! Neymar fliegt vom Platz, Tuchels Team bleibt punktlos: PSG - Marseille 0:1 | Ligue 1 | DAZN",2020-09-13T22:15:51Z,UCetAQCYoN2AoufQ1XeSpd2A,Goal Deutschland,17,20.15.09,Neymar|Neymar Jr.|PSG|Paris Saint-Germain|Paris|Marseille|Olympique Marseille|OM|PSG Marseille|PSG vs Marseille|PSG - Marseille|Paris Saint-Germain vs Olympique Marseille|Paris Saint-Germain - Olympique Marseille|PSG Marseille 0 1|PSG vs Marseille 0-1|PSG - Marseille 0:1|Ligue 1|Ligue 1 Highlights|Ligue 1 DAZN|DAZN Ligue 1|DAZN|Highlights Ligue 1|DAZN Highlights|DAZN Highlights Ligue 1|Ligue 1 Highlights DAZN|Goal Deutschland,1297975,40442,605,3172,https://i.ytimg.com/vi/X7otBvE-Gx4/default.jpg,False,,DE,1
V52TDXnkf2Q,Werner nur mit Notbremse zu stoppen | Brighton - Chelsea 1:3 | Highlights - Premier League 2020/21,2020-09-14T21:42:04Z,UCuOwl-VgqBHOzR8hWnonBcA,Sky Sport HD,17,20.15.09,Premier League|Premier League 2020/21|Premier League Highlights|Fußball Highlights|Highlights Englische Liga|Premier League Sky|Sky Highlights|Sky Fußball|EPL Highlights|EPL2020/21|Highlights|Brighton & Hove Albion|Brighton|FC Chelsea|Chelsea|chelsea fc|chelsea london|Brighton Chelsea|Premiere League 1. Spieltag,404432,12053,121,502,https://i.ytimg.com/vi/V52TDXnkf2Q/default.jpg,False,,DE,2
kdkFOGi-PLY,MSV Duisburg - Borussia Dortmund 0:5 | Highlights | DFB-Pokal 2020/21 | 1. Runde,2020-09-14T22:00:04Z,UCfMo0xj-sbdzHuzxvKdu1hw,DFB,17,20.15.09,DFB|DFB TV|Deutscher Fußball-Bund|Fußball|DFB-Pokal|DFB Pokal Highlights|DFB Pokal 2020/21|DFB Pokal 1. Runde|Duisburg Dortmund|Duisburg Dortmund Highlights|Duisburg Dortmund DFB Pokal|MSV Duisburg|Duisburg|Borussia Dortmund|Dortmund|BVB|Jadon Sancho|Jude Bellingham|Thorgan Hazard|Giovani Reyna|Marco Reus,114613,3229,50,170,https://i.ytimg.com/vi/kdkFOGi-PLY/default.jpg,False,,DE,3
dywGmj17WdY,DFB-Pokal: Dynamo Dresden kegelt den HSV aus dem Pokal | Sportschau,2020-09-14T20:10:35Z,UCRFsyeKu07-LnHDG44O6uCA,Sportschau,17,20.15.09,Sportschau,171640,3916,75,544,https://i.ytimg.com/vi/dywGmj17WdY/default.jpg,False,,DE,4
X-uJtV8ScYk,Stray Kids Back Door M/V,2020-09-14T08:59:57Z,UCaO6TYtlC8U5ttz62hTrZgg,JYP Entertainment,10,20.15.09,JYP|Stray Kids|스트레이 키즈|SKZ|스키즈|방찬|BANG CHAN|리노|LEE KNOW|창빈|서창빈|CHANGBIN|SEOCHANGBIN|현진|황현진|HYUNJIN|HWANGHYUNJIN|한|한지성|HAN|HANJISUNG|필릭스|FELIX|승민|김승민|SEUNGMIN|KIMSEUNGMIN|아이엔|양정인|I.N|YANGJEONGIN|stray kids comeback|stray kids music video|skz back door|스트레이 키즈 back door|스트레이 키즈 백도어|스키즈 백도어|스키즈 back door|back door 뮤비|back door 뮤직비디오|백도어 뮤비|백도어 뮤직비디오|back door music video|back door mv|스트레이 키즈 뮤비|스키즈 뮤비|in life|stray kids in life|skz mv|스트레이 키즈 인생,9340135,1469456,11808,341831,https://i.ytimg.com/vi/X-uJtV8ScYk/default.jpg,False,,DE,5
B7MsnYcCooE,ALI BUMAYE TESTET MEIN DÖNER,2020-09-14T13:14:13Z,UC8C5H2N06dasx3ZYYbAa0mQ,Mert Abi,24,20.15.09,mert abi|mert|hiphop|rap|deutschrap|kunde ist könig|boxerschnitt|delikanli|kunde ist könig 2|mula|u21|kafa denim|eksi|bas gasa|ali bumaye|ali bumaye döner|ali bumaye mert döner,154430,17003,259,561,https://i.ytimg.com/vi/B7MsnYcCooE/default.jpg,False,,DE,6
C52odOCDOO4,DAS KRASSESTE MOCHI DESASTER MIT @Joeys Jungle 😰😂,2020-09-13T10:00:09Z,UCG0E3naN7D-bgldOJvGHbtg,Julia Beautx,26,20.15.09,julia beautx|joeys jungle|mochis|tiktok|trend|challenge,468462,35968,965,1346,https://i.ytimg.com/vi/C52odOCDOO4/default.jpg,False,,DE,7
g8_STeIv18Y,Leben auf der Venus? Was die Phosphan-Spuren bedeuten | Suzanna Randall,2020-09-14T15:00:10Z,UC5E9-r42JlymhLPnDv2wHuA,Terra X Lesch & Co,28,20.15.09,terra x lesch & co.|terra x|harald lesch|Venus|life|atmosphere|earth|erde|leben|monophosphan|live|phosphan|phosphine|phosphor|Phosphorous|Alien|Alien life|Exoplanets|Weltall|Leben|Weltraum|Space|All|Universum|Universe|Cosmos|Kosmos,87229,5411,270,1104,https://i.ytimg.com/vi/g8_STeIv18Y/default.jpg,False,,DE,8
R-Yq1AlIwsc,2020 Tuscan Grand Prix: Race Highlights,2020-09-13T17:23:39Z,UCB_qr75-ydFVKSF9Dmo6izg,FORMULA 1,17,20.15.09,F1|Formula One|Formula 1|Sports|Sport|Action|GP|Grand Prix|Auto Racing|Motor Racing|F1 race|Good F1 race|F1 Crashes|Tuscan|Tuscany|Formula 1 2020|Italy|Podiums|Lewis Hamilton|Alex Albon,3367927,78255,1583,7191,https://i.ytimg.com/vi/R-Yq1AlIwsc/default.jpg,False,,DE,9
j8XQ0q1ksVM,Steelers vs. Giants Week 1 Highlights | NFL 2020,2020-09-15T02:21:16Z,UCDVYQ4Zhbm3S2dlz7P1GBDg,NFL,17,20.15.09,NFL|Football|offense|defense|American Football|highlight|highlights|game|sport|play|plays|season|2020|touchdown|td|game highlights|week 1|best plays|top plays|steelers|pittsburgh|pit|giants|new york|nyg|steelers giants game highlights|steelers highlights|giants highlights|steelers td|giants td|Steelers Highlights|NYG Highlights|Giants Highlights|PIT vs. NYG,646565,9907,334,2076,https://i.ytimg.com/vi/j8XQ0q1ksVM/default.jpg,False,,DE,10
