video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,ratings_disabled,duration,country,classementCountry
ORpxwVgtElk,HammAli & Navai x Братья Пономаренко | ЧТО БЫЛО ДАЛЬШЕ?,2020-09-17T07:00:17Z,UCNqktdxgAADBj36dC7VGOgg,LABELCOM,23,20.18.09,Labelcom|что было дальше|чбд|лэйблком|чтобылодальше|нурлан сабуров|алексей щербаков|рустам рептилоид|тамби масаев|сергей детков|нурлан|щербаков|рептилоид|тамби|детков|лэйблком что было дальше|что было дальше новый сезон|чбд новый выпуск|хамали и наваи|братья пономаренко|hammali navai|hammali|navai|хамали|наваи|чбд новый сезон|чбд лучшее|Александр Пономаренко|Валерий Пономаренко|новый сезон что было дальше|шоу что было дальше|labelcom что было дальше,5333009,236335,14114,20602,https://i.ytimg.com/vi/ORpxwVgtElk/default.jpg,False,,RU,1
JTjTyU_DC4k,Даня Милохин & Николай Басков - Дико тусим (Премьера клипа / 2020),2020-09-17T08:00:10Z,UCzKJ5CGa4PDB2UgUw0vKKYA,Dream Team House,24,20.18.09,[none],2325156,283892,21219,10903,https://i.ytimg.com/vi/JTjTyU_DC4k/default.jpg,False,,RU,2
yCwAW2TZIk8,"Алексей Жидковский — злой юмор, ориентация, семейная драма, смена пола",2020-09-17T08:50:13Z,UCFCKDylEz4F7yB50yYMye0g,Super,22,20.18.09,знаменитости|super.ru|алена блин|новости шоу бизнеса|ютуб шоу|ютуб шоу супер|интервью алена блин|ютуб|шоу алена блин|жидковский|алексей жидковский биография|алексей жидковский алена блин|жидковский алена блин|жидковский интервью|жидковский шоу|жидковский клип|родители жидковского|жидковский видео|блогер жидковский|жидковский ютуб|жидковский супер,389683,22178,1050,1925,https://i.ytimg.com/vi/yCwAW2TZIk8/default.jpg,False,,RU,3
NRPPOsxmfkU,⚡️ Срочно | Лукашенко закрыл границы | Бутылка для Навального? |  Соловьёв LIVE,2020-09-17T20:30:03Z,UCQ4YOFsXjG9eXWZ6uLj2t2A,Соловьёв LIVE,25,20.18.09,соловьев|навальный|алексей навальный|навальный в германии|владимир соловьев|соловьев live|soloviev live|вечер с владимиром соловьевым|вечер с соловьевым|александр лукашенко|лукашенко|митинг лукашенко|беларусь|белоруссия|протесты в белоруссии|трансляция|прямая трансляция|митинг|протесты|тихановская|протесты беларусь|светлана тихановская|навальный отравление|беларусь протесты|жириновский|ефремов|дело ефремова|адвокат пашаев|адвокат ефремова|эдуард петров,340437,21701,2720,1202,https://i.ytimg.com/vi/NRPPOsxmfkU/default.jpg,False,,RU,4
jRX-3DMno9s,Мои детские травмы (Сборник),2020-09-17T10:02:34Z,UC8oyGrNFM1tHLux1gyDw9zg,Найс,1,20.18.09,Найс|найс|Нисик|Добряк|Мирби|анимация|Анимация|anime|мульт|Педро|педро|другаленок|пропущенный|мать|мама|история|истори из жизни|жизньNice|nice|гараж|скутер,392500,81783,1302,3246,https://i.ytimg.com/vi/jRX-3DMno9s/default.jpg,False,,RU,5
ac9HalmMjq8,ГРОЗНАЯ ПИЛА САМУРАЯ ЗА 26000 Р,2020-09-17T09:18:27Z,UCXFxgPppcehs2LoiKhkakQg,SuperCrastan,28,20.18.09,обзор пилы катана бой|лучшая пила|что лучше|складная пила для похода|дерьмовые инструменты|складная пила|инструменты для выживания|выживание в лесу|бушкрафт|katanaboy|какая пила лучше|даня крастер|DIY|что будет если|обзор инструментов,608755,85086,4143,3377,https://i.ytimg.com/vi/ac9HalmMjq8/default.jpg,False,,RU,6
1MPykfKKPn0,Я себя знаю! Дмитрий Губерниев x Азамат Мусагалиев,2020-09-17T10:35:14Z,UCLGnG6SffG60QKqw-PuCjng,Азамат Мусагалиев,22,20.18.09,азамат мусагалиев|азамат|мусагалиев|я себя знаю|азамат мусагалиев я себя знаю|я себя знаю губерниев|дмитрий губерниев|губерниев|губерниев я себя знаю|шоу|шоу я себя знаю|мусагалиев я себя знаю|мусагалиев азамат|азамат мусагалиев и губерниев|мусагалиев и губерниев|азамат мусагалиев и дмитрий губерниев|я себя знаю с губерниевым|тнт|азамат губерниев я себя знаю|губерниев матч тв|телеведущий губерниев,367962,17184,2672,2040,https://i.ytimg.com/vi/1MPykfKKPn0/default.jpg,False,,RU,7
VlXJOsTpDDA,Ночь нокаутов. Вырубатя VS Таксист. Перс VS Белаз. Грачик VS Танос. Бодрый VS Тревор.,2020-09-17T08:30:17Z,UC1_FrNtrgzFPQVHuwAAR3xQ,Hardcore Fighting Championship,17,20.18.09,бои|кулачные бои|mma|мма|бокс|битва за хайп|topdog|топдог|top dog|топ дог|хардкор файтинг|hardcore fighting|bare knuckle|бэр накл|зелемхан пулеметчик|мамедов добряк|моряк курданов|единоборства|ufc|bellator|артем тарасов|корней тарасов|макс топор|дмитрий кудряшов|эдуард германский|fighting|boxing|fist fighting|регбист|ушу мастер|нокаут|никита крылов|бодимания|bodymania|truegym|труджим,1106810,54430,5970,10544,https://i.ytimg.com/vi/VlXJOsTpDDA/default.jpg,False,,RU,8
f7C0Ye5Lk8o,Прямой эфир | 17.09.2020,2020-09-17T20:53:44Z,UC1QxQNYxWqsxFq6flsk9itw,ABU-SADDAM SHISHANI [LIVE],22,20.18.09,тумсо|абдурахманов|абу саддам|шишани|чечня|день независимости|чри|tumso|abu saddam|shishani,35742,1549,488,226,https://i.ytimg.com/vi/f7C0Ye5Lk8o/default.jpg,False,,RU,9
NvPQ3jkPq3k,"Вписка и Даня Милохин —  сколько денег тратит, что с братом и “Дико тусим” с Басковым",2020-09-17T14:06:06Z,UCj7bSQWlq2O4lhGxGll5SUA,ВПИСКА,22,20.18.09,даня милохин|даня милохин и николай басков|милохин и басков|даня милохин дико тусим|вписка и даня милохин|даня милохин интервью|даня милохин брат|дрим тим хаус|dream team house|вписка канал|вписка шоу|вписка интервью|даня милохин и тик ток,146184,10472,1093,1420,https://i.ytimg.com/vi/NvPQ3jkPq3k/default.jpg,False,,RU,10
