video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,ratings_disabled,duration,country,classementCountry
7e-rVddwUts,Comunicado sobre la sucedido con Richard Villa y Mónica Escobedo en Gatada de Vatos (NO ES MONÓLOGO),2020-09-12T02:11:26Z,UCUjrDJokSX8JavRwy5iUOkA,Franco Escamilla,23,20.13.09,La|mesa|reñoña|Franco|Escamilla|Comedia|Diablo|Squad|noticias,827326,59107,1638,6390,https://i.ytimg.com/vi/7e-rVddwUts/default.jpg,False,,MX,1
ENtMH07ESyI,Xavier Ortiz: Exesposa rompe el silencio en medio del dolor - EN EXCLUSIVA | Suelta La Sopa,2020-09-11T22:39:56Z,UCxhjpwb_gkv8lPFxpjqoVvA,Suelta La Sopa,24,20.13.09,Telemundo|Xavier Ortiz|Carissa de Leon|noticias de farandula|noticias de entretenimiento|suelta la sopa noticias|lo ultimo de suelta la sopa|lo ultimo de sls|telemundo novelas|telemundo programas|telemundo noticias|un nuevo dia|caso cerrado|telemundo episodios|telemundo super series|Exesposa rompe|rompesilencio|medio del dolor|EN EXCLUSIVA|Suelta La Sopa|Carissa de León|exesposa|madre|único hijo|desgarradoras|garibaldi y sus palabras,489274,3665,1038,2123,https://i.ytimg.com/vi/ENtMH07ESyI/default.jpg,False,,MX,2
lCcaBN_97TQ,Christian Nodal - Nace Un Borracho (Video Oficial),2020-09-11T04:00:11Z,UC8BcjeZ5Iz5hgmb_QgLRapQ,ChristianNodalVEVO,10,20.13.09,Christian|Nodal|Nace|Borracho|Universal|Music|Mexico|Latin|Regional|Mexican|Christian Nodal|Belinda|Beli|Nace Un Borracho|Mariachi|Mariacheño|Mariacheno|Ñorteno|norteno|Regional Mexican|Regional Mexicano|Latin Music|Spanish Music,4304328,201429,3583,6081,https://i.ytimg.com/vi/lCcaBN_97TQ/default.jpg,False,,MX,3
eDHRy7ltEXw,"Danna Paola, MIKA - Me, Myself",2020-09-11T15:00:10Z,UCyxyxzsEQ2dqKlK6n4_osow,dannapaolaVEVO,10,20.13.09,Danna|Paola|MIKA|Myself|Universal|Music|Mexico|Latin|Pop,2061002,181190,5211,12121,https://i.ytimg.com/vi/eDHRy7ltEXw/default.jpg,False,,MX,4
Ad84d7g0UkE,JD Pantoja - Idiota (Official Video),2020-09-11T00:00:00Z,UC8PbMEcwPUPXXaDp04DV-Ag,JDPantojaVEVO,10,20.13.09,JDPantoja|Idiota|MPM|Productions|LLC|Latin|Urban|LoNuevo|NewMusic,3718736,561865,23453,40191,https://i.ytimg.com/vi/Ad84d7g0UkE/default.jpg,False,,MX,5
IJ742PLVaBY,Necaxa 1-2 Chivas | Resumen y goles | Guardianes 2020 de la Liga MX,2020-09-12T03:59:32Z,UCe3Ev4a4Sm9L5aO9sJJ_WXw,TV Azteca Deportes,17,20.13.09,futbol mexicano|Fut Azteca|Azteca Deportes|Liga MX|Luis García|Christian Martinoli|Jorge Campos|Carlos Guerrero|TV Azteca|e liga mx|noticias deportivas|noticias deportes|azteca deportes|Chivas|Necaxa|Necaxa vs Chivas|Rebaño Sagrado|Alexis Vega|Uriel Antuna|Ian|Rey Midas|Vucetich|Voltereta,186284,2738,126,275,https://i.ytimg.com/vi/IJ742PLVaBY/default.jpg,False,,MX,6
2eZLVGzPP08,El Fantasma - Guárdame Esta Noche (Video Oficial),2020-09-11T16:00:10Z,UCZ3pVT4hv4hgWwHpJHyTNRQ,AfinArte Music,10,20.13.09,Calabaza|Tu Recuerdo|Afinarte|Arturo|Impostores|Tamaulipas|Tama|Carnales|Tal Vez|Ruben|Adriana|Voz De Mando|Kanales|El Fantasma|Inteligencia Norteña|Canelos Jrs|El Potro de Sinaloa|Dinamicos Jrs|Grupo Los Del Rancho|Nivel C|Gerardo Diaz Y Gerarquía|Los Austeros De Durango|Vos de Mando|Fantasma|Gerardo Díaz y Jerarquía|Gerardo Dias|Gerardo Díaz|Canales|Afinarte Music|Music|Música Norteña|Mi 45|Banda|Sierreño|Sinaloa|Regional Mexicano|Regional|Adriana Rios,530859,18021,408,562,https://i.ytimg.com/vi/2eZLVGzPP08/default.jpg,False,,MX,7
ZxxmaLLY3yw,¡JUEGOS DE Fall Guys EN LA VIDA REAL! - [ANTRAX] ☣,2020-09-12T17:45:03Z,UCNbwP-bKUlKrE_5qDwvFILQ,Antrax,24,20.13.09,antrax|antrax reto|teamtrax|antrax youtube|FALL GUYS|fall guys vida real|fall guys antrax,1380864,163572,4610,13088,https://i.ytimg.com/vi/ZxxmaLLY3yw/default.jpg,False,,MX,8
DYtJLDReKDo,Entramos a las Favelas de Ecatepec (Documental) | Yulay,2020-09-11T17:53:55Z,UCiwzI8XHuLUGbaUwSaeq1ow,Yulay,24,20.13.09,Yulay|llulai|Yulai|videos de yulay|yulay aventuras,962905,43566,1258,4279,https://i.ytimg.com/vi/DYtJLDReKDo/default.jpg,False,,MX,9
bZMPz5lzb2U,"Daddy Yankee, Anuel AA & Kendo Kaponi - Don Don (Video Oficial)",2020-09-11T03:58:52Z,UC9TO_oo4c_LrOiKNaY6aysA,Daddy Yankee,10,20.13.09,daddy yankee en vivo|con calma|dura|shaky shaky|reggaeton 2019|reggaeton hits|lo mejor de daddy yankee|daddy yankee en gira|adictiva|dy adictiva|daddy yankee gasolina|daddy y yankee|con calma worldwide|desde que te vi supe que eras pa mi|don don|nueva cancion daddy yankee|anuel aa y daddy yankee|anuel aa|kendo kaponi|daddy yankee anuel aa kendo kaponi|daddy yankee|daddy yankee oficial|don don daddy yankee|raymnon ayala|don don don don don don,14745672,357533,29802,32913,https://i.ytimg.com/vi/bZMPz5lzb2U/default.jpg,False,,MX,10
