video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,ratings_disabled,duration,country,classementCountry
lpFWbiov-vE,2º Round: Jojo Todynho vs MC Mirella | A Fazenda 12,2020-09-14T13:19:09Z,UCw4YGFtvDgOL09KrFpqj6kg,A Fazenda,24,20.15.09,acelere|aclr|a fazenda|fazenda talks|marcos mion|rodrigo carelli|multiplataforma|reality show|record tv|peões|roça|prova do fazendeiro|poder da chama|prova de fogo|Biel|Carol Narizinho|Cartolouco|Fernandinho Beatbox|Jakeyne Oliveira|Jojo Todynho|JP Gadêlha|Juliano Ceglia|Lidi Lisboa|Lipe Ribeiro|Lucas|Maciel|Luiza Ambiel|Mariano|Mateus Carrieri|MC Mirella|Raissa Barbosa|Rodrigo Moraes|Stéfani Bays|Tays Reis|Victória Villarim,1993103,76013,1937,7485,https://i.ytimg.com/vi/lpFWbiov-vE/default.jpg,False,,BR,1
yTuU2HUlJOg,"Parrerito, do Trio Parada Dura, morre em BH vítima da covid-19",2020-09-14T12:10:43Z,UCwVmZjJwkCUCOes5_eAIebg,Fala Brasil,25,20.15.09,Roberta Piza|Carla Cecato|Rede Record|Jornalismo|Record|Fala Brasil|Notícias|Salcy Lima|Lidiane Shayuri,250038,2751,194,286,https://i.ytimg.com/vi/yTuU2HUlJOg/default.jpg,False,,BR,2
5Y5_O5HxDtQ,A COMUNIDADE - SONÂMBULO!,2020-09-14T12:00:13Z,UCoIrFSMG4kt0hNF6KBgga0w,Dinah Moraes,23,20.15.09,[none],734861,63724,1125,2604,https://i.ytimg.com/vi/5Y5_O5HxDtQ/default.jpg,False,,BR,3
X-uJtV8ScYk,Stray Kids Back Door M/V,2020-09-14T08:59:57Z,UCaO6TYtlC8U5ttz62hTrZgg,JYP Entertainment,10,20.15.09,JYP|Stray Kids|스트레이 키즈|SKZ|스키즈|방찬|BANG CHAN|리노|LEE KNOW|창빈|서창빈|CHANGBIN|SEOCHANGBIN|현진|황현진|HYUNJIN|HWANGHYUNJIN|한|한지성|HAN|HANJISUNG|필릭스|FELIX|승민|김승민|SEUNGMIN|KIMSEUNGMIN|아이엔|양정인|I.N|YANGJEONGIN|stray kids comeback|stray kids music video|skz back door|스트레이 키즈 back door|스트레이 키즈 백도어|스키즈 백도어|스키즈 back door|back door 뮤비|back door 뮤직비디오|백도어 뮤비|백도어 뮤직비디오|back door music video|back door mv|스트레이 키즈 뮤비|스키즈 뮤비|in life|stray kids in life|skz mv|스트레이 키즈 인생,9340135,1469498,11810,341447,https://i.ytimg.com/vi/X-uJtV8ScYk/default.jpg,False,,BR,4
VpouAX1TbJY,"Live Cachaça Cabaré | Leonardo, Jorge e Mateus, Bruno e Marrone - Dia Nacional Da Cachaça",2020-09-14T03:01:20Z,UC-kCNs2KVMx0WN-tfysYTIw,Leonardo,10,20.15.09,Leonardo|Live|Live sertaneja|Live Cachaça Cabaré|Cabaré|Jorge e Mateus|Bruno e Marrone|Dia nacional da cachaça|Dia internacional da cachaça|Cachaça Cabaré,1280387,44212,1480,464,https://i.ytimg.com/vi/VpouAX1TbJY/default.jpg,False,,BR,5
EckR7ibGbGY,NOBRU FOI ATROPELADO AO VIVO - VLOG #03,2020-09-13T15:00:01Z,UCJutCF01uLelBl0IMQGPXZA,CEROL,24,20.15.09,Cerol|Cerolzera|Carol|FF|Free Fire|Freefire|Los Grandes|Maumau|Nobru|Nobruzera|Jefão,2560103,402001,4730,6754,https://i.ytimg.com/vi/EckR7ibGbGY/default.jpg,False,,BR,6
iwgmyYU0qWY,EXCLUSIVO: Torcedores cobram jogadores e causam confusão em desembarque do Corinthians (13/09/20),2020-09-14T13:52:40Z,UC8-Us0P-XZJbVie1DhL55Bw,Mesa Redonda,17,20.15.09,Mesa Redonda TV Gazeta Futebol Flávio Prado Discussão Análise|corinthians|palmeiras|são paulo|santos|futebol debate|mesa redonda discussão|polêmicas do futebol,98877,3317,159,1136,https://i.ytimg.com/vi/iwgmyYU0qWY/default.jpg,False,,BR,7
DEozYRApOJU,DEU TUDO ERRADO?! TENTEI FAZER UMA SURPRESA PARA MINHA FAMÍLIA!!,2020-09-13T20:00:01Z,UCA6S8QASQlEPoAAW7rodM1g,LOUD Babi,24,20.15.09,Loud|babi|loud babi|surpresa,919810,240012,1348,11661,https://i.ytimg.com/vi/DEozYRApOJU/default.jpg,False,,BR,8
9eaucsv3_0U,NOSSO AMIGO VOLTOU PRO BRASIL ‹ EduKof ›,2020-09-14T15:00:04Z,UCrGnb5RdHA9M6WGmBGYo4ZQ,AM3NlC,22,20.15.09,VLOG|Estados|Unidos|EUA|Brasil|Brazil|Breakmen|Casa|House,523199,80934,457,1690,https://i.ytimg.com/vi/9eaucsv3_0U/default.jpg,False,,BR,9
R7E0xk60IeE,NA GOELA: CRAQUE NETO TEME NOVO REBAIXAMENTO DO CORINTHIANS | OS DONOS DA BOLA,2020-09-14T16:52:35Z,UCjlcZ5YIXlBTaob0BkS_gDg,Os Donos da Bola,17,20.15.09,corinthians|fiel torcida|violência|futebol|os donos da bola|craque neto|band|timão|alvinegro|coringão,271669,12067,217,1478,https://i.ytimg.com/vi/R7E0xk60IeE/default.jpg,False,,BR,10
U-bZuZb7SdU,LBFF - Rodada 8 - Grupos A e C | Free Fire,2020-09-13T19:31:04Z,UCr4ARxgElIO21GWfIraZezg,Free Fire - Brasil,20,20.15.09,free fire|free fire ao vivo|ao vivo|lbff ao vivo|lbff|free fire brasil|liga brasileira de free fire,2295661,223158,1926,743,https://i.ytimg.com/vi/U-bZuZb7SdU/default.jpg,False,,BR,11
r-fxdKVJjh0,Lucas Lucco - Saudade (Clipe Oficial),2020-09-14T16:00:11Z,UCBy6yIwHdhEEYG_nwHD-tiQ,Lucas Lucco,10,20.15.09,saudade|lucas lucco|saudade lucas lucco|qual é o nome|qual é o nome da sua saudade|lucas luco|lucas lucco saudade letra|saudade letra|lucas lucco lançamento|saudade vídeo|saudade video oficial|saudade videoclipe|lucas lucco saudade videoclipe|sertanejo|sertanejo urbano|2020|sertanejo 2020|mix sertanejo|lucas|lançamento|música|playlist sertanejo|tvmeusertanejo|lançamentos|top sertanejo 2020|sertanejeiro|clipe saudade|clipe sertanejo|clipe oficial|2021,153399,14644,71,1109,https://i.ytimg.com/vi/r-fxdKVJjh0/default.jpg,False,,BR,12
YpQAzpj6SxI,SPOTIFY,2020-09-14T14:00:14Z,UCEWHPFNilsT0IfQfutVzsag,Porta dos Fundos,24,20.15.09,porta dos fundos|kibe loco|fabio porchat|gregorio duviver|ian sbf|antonio tabet|joão vicente de castro|comedia|humor|engraçado|funny|comedy|risos|risadas|hilario|bizarro|parodia|satira|cotidiano|o limite do humor|viagem do tempo|podcast|narração|narrador|locutor|apresentador|dom pedro|dia do fico|viking|dinossauro|titanic|violino|funk|música|microfone,429778,62419,1550,1757,https://i.ytimg.com/vi/YpQAzpj6SxI/default.jpg,False,,BR,13
